BOR;AN;FI;FI_EJ;URG;HMED;HIDE;SAO;ACC;PASSU;dt80;dt18;dtMCO;dtMCO80;dtMCO18;dtLS;dtLS80;dtLS18;dtHAD;dtHAD80;dtHAD18;dtEXT;dtEXT80;dtEXT18;dtHOSP;LIT_UHCD;JLI_UHCD;SEJ_UHCD;SEJ0_UHCD;JOU_UHCD;STAP;RMM
URGENCES2;2019;590816310;590000048;GEN;168;278;1;IAO;18250;683;4988;800;88;52;;;;;;;;;;;3;;120;70;50;1;1
URGENCES2;2019;600000053;600101984;GEN;205;617;1;IAO;19290;2294;1988;1931;869;15;5;5;;;;;128;42;3;;6;2190;1834;191;2005;1;0
URGENCES2;2019;600000186;600100648;GEN;;;1;IAO;27140;703;5836;1779;723;44;21;12;0;;;;808;136;93;;3;1095;1698;909;803;0;1
URGENCES2;2019;600000194;600100713;GEN;546;1176;1;IAO;46799;5985;6025;7863;2716;166;;;;;;;;;;;12;4380;3591;1050;3731;1;1
URGENCES2;2019;600000194;600100713;PED;156;300;1;IAO;20128;;;;;;;;;;;;;;;2828;4;1460;414;122;306;;
URGENCES2;2019;600000285;600100721;GEN;;;;;16696;;;;;;;;;;;;;;;;3;195;851;217;685;;
URGENCES2;2019;600000467;600101984;GEN;410;1228;1;MAO;37845;3879;4603;5460;1409;79;;;;;;;503;189;3;;14;3106;3637;432;3736;0;1
URGENCES2;2019;600000467;600101984;PED;129;657;1;IAO;23669;;;;;;;;;;;;;;;2936;6;2190;1247;344;1030;;
URGENCES2;2019;600100754;600000228;GEN;189;356;1;IAO;20075;653;3568;1;;1;;;;;;;;;;;5;1825;1885;1624;267;1;1
URGENCES2;2019;600113476;600100721;GEN;;;;;45078;;;;;;;;;;;;;;;;12;;3432;206;3830;0;1
URGENCES2;2019;600113476;600100721;PED;;;1;IAO;19050;;;;;;;;;;;;;;;;;;0;0;0;;
URGENCES2;2019;610000044;610780074;GEN;168;394;1;IAO;18380;2372;4450;4337;1599;149;;;;;;;;;;;4;4;2341;1179;1302;1;0
URGENCES2;2019;610000051;610780082;GEN;420;1236;1;IAO;46406;4456;15475;8159;1752;1636;28;16;;;;;333;89;1;;8;2920;1795;333;2690;0;1
URGENCES2;2019;610000069;610780090;GEN;208;672;1;IAO;29698;3622;9803;7900;2534;1289;;;;;;;168;21;21;;5;1825;6962;4895;2179;1;1
URGENCES2;2019;610000077;610780124;GEN;168;168;1;IAO;7882;1314;1559;1498;706;3;16;3;0;0;0;0;281;68;49;;2;730;693;147;591;1;0
URGENCES2;2019;610000119;610780165;GEN;386;624;1;IAO;33182;;;8172;;;;;;;;;;;;;6;2190;5940;3083;3425;;
URGENCES2;2019;610780116;610790594;GEN;168;217;1;IAO;11566;1879;1886;2149;266;2;33;15;;;;;390;54;93;;3;1095;961;208;851;0;0
URGENCES2;2019;620000034;620100057;GEN;407;1069;1;MAO;43198;5537;5537;12436;3651;311;814;349;15;;;0;1348;543;13;;8;2920;12245;7330;5057;0;0
URGENCES2;2019;620000034;620100057;PED;168;195;1;IAO;11533;;;;;;;;;;;;;;;2680;4;1460;905;417;490;;
URGENCES2;2019;620000224;620100651;GEN;;;1;IAO;44849;4917;10501;11636;2523;1432;277;204;0;;;;2327;683;106;;6;2190;1438;1427;12;;
URGENCES2;2019;620000257;620100685;GEN;;;1;IAO;61210;5448;21426;;;;;;;;;;;;;;4;2656;6133;2312;4360;1;0
URGENCES2;2019;620000323;620101337;GEN;574;1174;1;IAO;48935;3929;15882;11523;2468;1072;432;5;43;;;;;;;;12;4380;5544;1043;4963;1;1
URGENCES2;2019;620000349;620101360;GEN;348;1115;1;IAO;39269;4212;11277;8135;2089;1830;11;7;;;;;968;108;82;;11;4015;6546;438;7407;1;0
URGENCES2;2019;620000653;620103440;GEN;400;1057;;;46930;5546;7598;9956;2747;553;415;19;20;;;;394;40;18;;10;3650;10582;6845;4005;;
URGENCES2;2019;620000653;620103440;PED;168;1057;;;8024;;;;;;;;;;;;;;;1928;4;1460;218;177;56;;
URGENCES2;2019;620003202;620103432;GEN;336;481;1;IAO;33221;4007;8499;7532;2246;1574;352;32;4;;;;;;;;6;2190;3703;825;3175;;
URGENCES2;2019;620003350;620001834;GEN;399;504;1;IAO;21728;2794;4396;3754;;;9;;;0;;;336;;;;2;730;596;553;51;1;1
URGENCES2;2019;620003376;620001834;GEN;458;805;;IAO;26290;5139;2812;7352;2182;126;;;;;;;;;;;10;3650;2358;847;1632;0;1
URGENCES2;2019;620025346;620001834;GEN;420;610;1;IAO;24763;3249;4775;6995;;;1;;;;;;;;;;7;2555;3089;1917;1302;;1
URGENCES2;2019;620100735;620000265;GEN;168;280;1;IAO;17503;851;4167;1551;;;;;;;;;;;;;6;2190;1090;604;517;1;1
URGENCES2;2019;630000404;630780989;GEN;781;1470;1;IAO;56100;7419;2316;17545;4805;278;186;5;20;0;0;0;830;317;7;;20;7300;8468;1914;7146;1;1
URGENCES2;2019;630000412;630780997;GEN;168;280;0;;10853;1272;2387;1796;;;;;;;;;319;;;;4;1460;914;274;814;0;1
URGENCES2;2019;630000420;630781003;GEN;168;168;1;IAO;18603;2342;3542;3898;1312;22;;;;;;;;;;;2;730;1006;567;466;1;0
URGENCES2;2019;630000438;630781011;GEN;168;259;1;IAO;17115;3816;1225;4760;2225;27;;;;;;;;;;;10;3650;1884;432;1912;0;1
URGENCES2;2019;630000446;630781029;GEN;168;168;;;14068;2224;2113;2912;1245;23;88;;;0;;;274;;;;4;1460;1551;339;1469;1;0
URGENCES2;2019;630780211;630000107;GEN;187;360;1;IAO;24292;891;1717;1883;257;15;;;;;;;24;;;;2;730;759;685;75;1;1
URGENCES2;2019;630781268;630780989;PED;234;1680;1;IAO;34838;;;;;;;;;;;;;;;3046;4;1460;952;286;690;;
URGENCES2;2019;640000162;640780417;GEN;742;994;1;MAO;48208;5930;5311;15745;4263;395;526;13;25;;;;;;;;8;2920;4889;1914;3188;1;1
URGENCES2;2019;640000162;640780417;PED;168;262;1;IAO;12366;;;;;;;;;;;;;;;3445;7;2212;2279;1004;1319;;
URGENCES2;2019;640000402;640780813;GEN;168;336;0;;12427;1702;3015;1748;902;52;0;0;0;0;0;0;0;0;0;;4;1460;1994;1082;959;0;
URGENCES2;2019;640000410;640780821;GEN;263;407;1;IAO;14062;;2643;2249;;134;;;;;;;158;;34;;2;2;2249;1283;999;1;1
URGENCES2;2019;640000600;640781290;GEN;987;1274;1;IAO;70302;7223;23206;10540;3349;1762;;;;;;;;;;;13;4745;8956;4651;4542;;0
URGENCES2;2019;640017646;640017638;GEN;168;168;1;IAO;10592;1875;2288;2960;986;143;0;0;;0;0;;576;164;41;;4;1460;1630;907;828;0;0
URGENCES2;2019;640018206;640012209;GEN;168;255;1;IAO;14421;1392;2195;4071;;;;;;;;;;;;;4;1460;1759;1225;539;1;1
URGENCES2;2019;640780490;640000212;GEN;188;217;1;IAO;19387;2128;2861;2905;858;117;;;;;;;336;159;18;;4;1460;2670;2218;456;1;1
URGENCES2;2019;640780748;640000360;GEN;265;337;1;IAO;15610;2092;2831;5756;1573;204;;;;;;;53;5;25;;9;3285;5728;4088;1668;;
URGENCES2;2019;640780938;640000451;GEN;168;168;0;;9693;1080;795;628;;;;;;;;;;;;;2;730;340;250;90;1;1
URGENCES2;2019;650000045;650780158;GEN;336;504;1;IAO;20168;3113;3535;2055;958;32;30;26;0;;;;684;148;90;;6;2190;2284;1085;1230;1;0
URGENCES2;2019;650000052;650780166;GEN;168;168;0;;7362;921;1491;345;253;0;4;;;;;;360;;;;2;730;12;11;1;0;0
URGENCES2;2019;650000417;650783160;GEN;406;888;1;IAO;43070;5691;12997;7329;2361;1403;45;30;0;;;;991;203;33;;4;1460;3708;1888;1994;1;1
URGENCES2;2019;650780679;650000243;GEN;168;336;1;IAO;9319;1668;546;;;;;;;;;;;;;;3;1095;887;701;186;1;1
URGENCES2;2019;650784218;650780174;GEN;168;252;1;IAO;13738;1995;2721;2333;840;106;215;63;11;;;;225;50;34;;2;730;1043;625;422;1;1
URGENCES2;2019;660000084;660780180;GEN;630;1442;1;IAO;56155;8185;6050;15190;5067;304;32;25;;3;7;;;;;;21;7665;7428;3796;4461;1;1
URGENCES2;2019;660000084;660780180;PED;168;336;1;IAO;21647;;;;;;;;;;;;;;;2002;5;1825;154;80;77;;
URGENCES2;2019;660780628;660000282;GEN;168;168;1;IAO;11936;1850;2136;2485;1082;35;;;;;;;;;;;2;730;805;590;220;1;1
URGENCES2;2019;660780776;660000399;GEN;168;168;1;IAO;10982;1336;2706;1084;432;28;;;;;;;;;;;1;365;462;369;94;1;1
URGENCES2;2019;660780784;660000407;GEN;399;413;1;IAO;28617;2325;4719;3793;836;101;;;;;;;;;;;2;730;1343;858;485;1;1
URGENCES2;2019;660790387;660790379;GEN;252;627;1;IAO;42212;4141;8432;5199;1458;162;;;;;;;;;;;10;3650;788;606;182;1;1
URGENCES2;2019;670000025;670780055;GEN;552;1505;1;IAO;31991;5229;679;8807;2827;21;101;9;1;;;;1480;493;3;;18;6570;18776;7593;14613;1;1
URGENCES2;2019;670000157;670780337;GEN;429;1229;1;IAO;48583;5372;14139;7933;2276;1026;180;157;;;;;2122;1039;54;;11;4015;4748;508;5273;1;0
URGENCES2;2019;670000165;670780345;GEN;250;875;1;IAO;27078;3239;10118;6421;2107;921;133;94;0;;;;1029;407;62;;6;2190;3429;1080;2475;1;1
URGENCES2;2019;670000272;670780543;GEN;240;175;1;IAO;13496;1724;2691;2498;999;38;12;5;0;0;0;0;326;45;55;;2;730;582;165;427;1;1
URGENCES2;2019;670000397;670017755;GEN;403;770;1;IAO;30729;3584;7119;6982;;;0;0;0;0;0;0;901;;;;8;2920;3589;525;3545;1;1
URGENCES2;2019;670018068;670017847;GEN;214;581;1;IAO;29911;994;5537;563;90;47;40;28;0;;;;20;18;;;8;2920;1642;921;802;1;1
URGENCES2;2019;670780212;670014604;GEN;168;35;1;IAO;18763;886;4573;2031;386;77;;;;;;;;;;;5;1825;2866;1844;1028;;
URGENCES2;2019;670783273;670780055;GEN;815;1733;1;MAO;54957;6621;2649;6594;1678;50;64;16;2;;;;2126;1037;0;;14;5110;14310;7061;8922;1;1
URGENCES2;2019;670783273;670780055;PED;532;753;1;IAO;40514;;;;;;;;;;;;;;;4270;8;2920;4368;2352;2200;;
URGENCES2;2019;680000320;680000643;GEN;168;408;1;IAO;27709;;;;;;;;;;;;;;;;4;1460;3355;2705;772;1;1
URGENCES2;2019;680000494;680000643;GEN;168;310;1;IAO;9240;321;1937;942;40;91;;;;;;;;;;;2;730;792;0;792;1;0
URGENCES2;2019;680000544;680020336;GEN;162;266;1;IAO;14445;1920;2307;1568;709;43;;;;;;;;;;;2;730;664;202;489;0;0
URGENCES2;2019;680000684;680000973;GEN;996;2142;1;IAO;70503;6954;20931;15947;;3279;;;;;;;;;;;22;8030;6386;1185;5868;1;0
URGENCES2;2019;680000700;680001005;GEN;168;336;1;IAO;16254;1276;3660;1105;;;4;;;;;;814;;;;3;1095;553;228;329;;
URGENCES2;2019;680004546;680020336;GEN;784;1601;1;IAO;86410;8286;27580;12395;3146;2734;;;;;;;;;;;21;7665;5261;990;4969;1;
URGENCES2;2019;680020096;680020336;GEN;168;252;1;IAO;17967;1635;3290;167;58;3;;;;;;;;;;;;;0;0;0;0;1
URGENCES2;2019;690000013;690780036;GEN;336;300;1;IAO;18002;1508;3282;2019;731;14;1;1;;;;;381;88;29;;3;1095;1594;669;995;1;1
URGENCES2;2019;690000575;690782222;GEN;893;1619;1;IAO;71856;6457;31799;15820;4465;3907;;;;;;;;;;;15;5475;7863;1746;6649;1;1
URGENCES2;2019;690000625;690782271;GEN;322;420;1;IAO;21197;1455;4081;3671;;46;0;0;0;;;;;;;;8;2040;2773;750;2074;1;1
URGENCES2;2019;690007539;690781810;PED;476;1680;1;IAO;95811;;;;;;;;;;;;;;;7639;18;5840;4422;1258;3985;;
URGENCES2;2019;690023411;690000252;GEN;276;413;;;30576;203;470;1731;41;0;0;0;;0;0;0;389;13;2;;4;1460;1905;1343;590;1;1
URGENCES2;2019;690041132;690006598;GEN;336;1000;1;IAO;51556;5645;3024;3532;1005;3;7;7;;;;;2305;607;28;;11;4004;6307;3267;3162;1;
URGENCES2;2019;690780093;750821092;GEN;257;696;;;15934;1266;268;789;336;2;9;0;0;0;0;0;302;138;0;;4;1460;430;72;385;;
URGENCES2;2019;690780390;690000229;GEN;217;409;1;IAO;20704;2155;3660;2504;966;93;;;;;;;;;;;5;1825;823;187;724;1;1
URGENCES2;2019;690780416;690031190;GEN;420;532;1;IAO;29145;2460;3348;2246;;;;;;;;;633;;;;8;2920;2250;626;1834;0;0
URGENCES2;2019;690780648;690036900;GEN;252;420;1;IAO;24835;3080;2279;617;215;1;;;;;;;549;288;3;;6;2190;1639;831;827;1;1
URGENCES2;2019;690780655;690000377;GEN;252;483;1;IAO;39483;2296;6637;136;;;;;;;;;;;;;6;218;308;115;224;1;1
URGENCES2;2019;690783154;690781810;GEN;1069;1728;1;IAO;118314;39591;2912;15860;5393;397;1230;419;30;0;0;0;2149;731;0;;20;7300;8453;1572;7919;1;1
URGENCES2;2019;690784137;690781810;GEN;541;419;1;IAO;37949;5523;582;9036;3237;26;69;5;1;;;;444;90;23;;18;4380;3478;415;5049;1;1
URGENCES2;2019;690784152;690781810;GEN;456;785;1;IAO;31112;3480;1208;5877;2553;496;1;0;0;0;0;0;170;38;0;;8;2920;4160;1049;3120;1;1
URGENCES2;2019;690805361;690805353;GEN;504;1104;1;IAO;39892;5234;748;6557;2453;22;;;;;;;738;259;25;;13;4745;3635;115;5425;1;1
URGENCES2;2019;690807367;690003447;GEN;168;287;1;IAO;19596;986;3319;1102;161;34;;;;;;;61;4;1;;2;730;384;352;41;1;1
URGENCES2;2019;700000011;700780026;GEN;168;168;1;IAO;10220;1928;1898;1927;918;7;;;;;;;;190;118;;2;730;833;268;649;;
URGENCES2;2019;700000029;700004591;GEN;396;567;1;IAO;34585;5085;7353;11700;3465;2028;4;3;;;;;846;67;88;;10;3650;7338;3299;4326;1;1
URGENCES2;2019;710010067;710780644;GEN;218;300;1;IAO;25246;3676;6182;;;;;;;;;;;;;;5;1825;1879;797;1145;0;0
URGENCES2;2019;710010786;710781451;GEN;168;336;;;15161;;;3379;1399;302;;;;;;;;;;;2;730;587;489;104;;
URGENCES2;2019;710978263;710780958;GEN;396;496;1;IAO;60982;5115;19095;13967;2621;2087;;;;;;;;;;;8;2698;4827;1534;4253;1;0
URGENCES2;2019;710978289;710780263;GEN;570;994;1;IAO;54500;5652;14971;17985;4270;1235;446;9;437;9;;;291;45;17;;2;730;1085;815;272;1;1
URGENCES2;2019;710978313;710976705;GEN;168;168;1;IAO;22620;3286;4277;4420;1825;33;4;4;0;;;;595;;;;6;2160;2611;1185;1563;1;
URGENCES2;2019;710978347;570010181;GEN;420;588;1;IAO;32459;3296;8030;6882;2138;140;0;0;0;0;0;0;839;213;27;;2;730;1920;1920;0;1;0
URGENCES2;2019;720000033;720000025;GEN;574;1785;1;IAO;60468;10715;153;15482;6050;37;9;7;0;;;;1603;124;2;;22;8030;21430;11935;10046;1;1
URGENCES2;2019;720000033;720000025;PED;336;799;1;IAO;32896;;;;;;;;;;;;;;;5693;9;3285;3473;1518;2052;;
URGENCES2;2019;720000124;720000066;GEN;168;168;0;;8169;1294;1495;1297;642;5;12;10;;;;;346;61;54;;3;1095;652;330;357;1;0
URGENCES2;2019;720000470;610780082;GEN;112;220;0;;7158;1321;1201;1492;688;19;1;1;0;;;;25;7;;;3;1095;741;431;339;0;1
URGENCES2;2019;720000520;720000140;GEN;168;168;;;8012;1335;1445;528;334;1;23;16;;0;;;295;;;;4;1460;858;370;649;;
URGENCES2;2019;720001437;720006022;GEN;255;215;0;;13434;2480;2207;1449;903;7;0;0;0;0;0;0;387;71;57;;4;1460;1009;129;908;1;
URGENCES2;2019;720016179;720016724;GEN;238;545;1;IAO;23637;3603;5249;3714;1592;574;1;1;;;;;534;72;65;;4;1460;2999;546;3019;1;0
URGENCES2;2019;720017748;720000561;GEN;259;758;1;IAO;41518;4338;3292;4800;1532;41;;;;;;;;;;;7;2555;2018;470;1669;1;1
URGENCES2;2019;730000031;730000015;GEN;213;1240;1;IAO;77828;6765;20926;19523;4451;3473;165;122;0;88;11;5;;;;;10;3100;5295;757;4633;1;1
URGENCES2;2019;730000080;730780103;GEN;202;336;1;IAO;15313;1535;3380;3664;;;8;;;2;;;494;;;;2;730;1235;560;717;1;1
URGENCES2;2019;730000098;730000015;GEN;168;342;;;20073;2600;3122;3564;1535;18;0;0;0;4;0;0;;;;;6;2190;1208;224;985;1;0
URGENCES2;2019;730000247;730780525;GEN;220;266;1;IAO;16363;907;3224;3078;397;284;;;;;;;418;34;83;;6;2190;1812;687;1203;1;1
URGENCES2;2019;730000262;730002839;GEN;586;658;1;IAO;31732;3117;7499;7841;1783;1171;2;2;0;0;0;0;875;96;77;;12;3396;2071;175;1951;1;1
URGENCES2;2019;730004298;730010048;GEN;203;420;1;IAO;27196;1293;5875;2182;283;96;;;;;;;;;;;6;2190;760;416;344;1;0
URGENCES2;2019;740000237;740781133;GEN;639;1379;1;IAO;75748;7910;21065;17160;3826;2827;149;3;4;0;0;0;766;387;9;;16;5840;7215;2340;5408;1;1
URGENCES2;2019;740000294;740781208;GEN;63;63;0;;3862;352;979;;;;;;;;;;;;;;;;0;0;0;0;0
URGENCES2;2019;740000302;740781133;GEN;410;588;1;IAO;25447;2389;5155;3782;1252;93;2;0;0;0;0;0;220;41;43;;8;2920;2199;475;1791;1;1
URGENCES2;2019;740000328;740790381;GEN;346;756;1;IAO;44602;3550;10414;8617;1954;1420;180;1;3;;;;302;37;29;;10;3650;2620;396;2610;1;1
URGENCES2;2019;740014345;740000617;GEN;252;504;1;IAO;49454;997;12735;2810;300;192;;;;;;;150;;;;6;2190;286;75;241;1;1
URGENCES2;2019;740780424;740000120;GEN;168;252;1;IAO;18142;904;3839;1291;168;72;;;;;;;;;;;4;1460;71;6;69;1;1
URGENCES2;2019;740781141;740790258;GEN;492;1375;1;IAO;57059;;;11552;;;;;;;;;;;;;9;3285;3531;1451;2135;1;1
URGENCES2;2019;740781224;740001839;GEN;335;716;1;IAO;41885;3610;9808;9517;2159;1755;;;;;;;479;56;34;;14;5110;2837;426;2955;1;1
URGENCES2;2019;750000523;750150120;GEN;605;1414;1;IAO;56341;8063;1036;16862;5506;105;;;;;;;302;80;10;;8;2920;6200;3167;3072;1;1
URGENCES2;2019;750000549;750150229;GEN;250;600;1;IAO;49272;3545;7087;965;119;144;;;;;;;;;;;2;730;463;397;66;1;1
URGENCES2;2019;750100018;750712184;GEN;204;525;1;IAO;24052;318;764;439;4;45;;;;;;;1163;14;29;;4;1460;761;248;686;1;1
URGENCES2;2019;750100042;750712184;GEN;686;2084;1;IAO;105755;4430;1087;10468;2374;91;21;0;0;0;0;0;1354;36;63;;24;8760;7240;827;7846;1;1
URGENCES2;2019;750100075;750712184;GEN;500;736;1;IAO;41198;2431;710;5715;1006;44;;;;;;;528;37;15;;7;;5096;2060;3856;;
URGENCES2;2019;750100091;750712184;GEN;805;1750;1;IAO;62209;6394;1163;1766;561;9;2;0;0;0;0;0;1065;94;24;;11;341;10708;4286;7073;1;1
URGENCES2;2019;750100109;750712184;PED;574;944;1;IAO;53922;;;;;;;;;;;;;;;6724;6;2190;6682;3423;3380;;
URGENCES2;2019;750100125;750712184;GEN;640;1300;1;IAO;68693;5067;1165;3123;423;39;35;1;;;;;739;86;9;;24;744;8427;1102;9399;0;1
URGENCES2;2019;750100166;750712184;GEN;1100;1940;1;IAO;54552;5214;1474;220;;;;;;;;;734;;;;22;7461;9651;3088;8429;1;1
URGENCES2;2019;750100208;750712184;PED;757;1411;1;IAO;73971;;;;;;;;;;;;;;;8006;12;4380;4947;2755;2209;;
URGENCES2;2019;750100232;750712184;GEN;3360;12775;1;IAO;86531;6234;2085;14126;3378;70;0;0;0;0;0;0;1133;106;29;;24;8760;12905;4329;114634;1;1
URGENCES2;2019;750100273;750712184;GEN;455;639;1;IAO;47207;4097;1371;2950;802;16;1;;1;;;;733;89;8;;12;372;8736;3504;5486;1;1
URGENCES2;2019;750150237;750006728;GEN;268;542;1;IAO;25598;2317;252;2780;834;11;;;;;;;397;92;4;;2;730;1101;309;852;1;1
URGENCES2;2019;750803447;750712184;GEN;724;1192;1;IAO;56268;5575;1941;4320;889;54;;;;;;;341;;;;15;5475;6463;840;6624;1;1
URGENCES2;2019;750803454;750712184;PED;1266;1428;1;IAO;90501;;;;;;;;;;;;;;;;15;;6321;3424;3600;;
URGENCES2;2019;760000018;760780023;GEN;541;647;1;IAO;38832;4971;9263;;;;;;;;;;;;;;2;730;1201;173;1241;1;1
URGENCES2;2019;760000042;760780056;GEN;168;168;1;IAO;21002;1405;6395;509;;;;;;;;;1353;;;;2;730;423;192;265;0;0
URGENCES2;2019;760000141;760780239;GEN;192;493;1;IAO;23187;2716;4468;4479;1712;90;;;;;;;;;;;5;1825;4504;3035;1533;0;1
URGENCES2;2019;760000158;760780239;GEN;824;2420;1;MAO;86231;12380;2845;38944;8951;760;;;;;;;;;;;18;6570;39318;25456;14151;0;1
URGENCES2;2019;760000158;760780239;PED;326;780;1;IAO;37668;;;;;;;;;;;;;;;6371;4;1460;6408;5430;989;;
URGENCES2;2019;760000364;760780734;GEN;168;455;1;IAO;25249;3529;7426;4927;;;;;;;;;;;;;4;1460;1985;339;1812;0;0
URGENCES2;2019;760000372;760780742;GEN;394;428;1;IAO;24155;2495;5123;3252;1098;22;25;17;;;;;;;;;4;1460;2680;978;1927;1;0
URGENCES2;2019;760000463;760024042;GEN;787;1160;1;IAO;61805;4750;21197;11594;2304;2127;2;2;0;0;0;0;404;145;49;;12;4380;3690;1206;3172;1;1
URGENCES2;2019;760021329;760000448;GEN;366;602;1;IAO;39375;3831;5085;3960;;;;;;;;;;;;;6;2190;289;169;132;1;1
URGENCES2;2019;760780510;760000257;GEN;246;256;1;IAO;18450;1042;3937;;;;;;;;;;;;;;4;1460;497;279;231;;
URGENCES2;2019;760780791;760000414;GEN;228;460;1;IAO;29627;1276;4089;1236;187;28;;;;;;;143;19;12;;4;1460;1896;1439;465;1;1
URGENCES2;2019;760805770;760780726;GEN;524;1272;1;MAO;44406;6644;1358;11652;4138;137;;;;;;;282;34;16;;8;2920;4716;1457;3416;1;1
URGENCES2;2019;760805770;760780726;PED;284;728;1;IAO;36891;;;;;;;;;;;;;;;5217;2;730;1245;1119;126;;
URGENCES2;2019;760921809;760000273;GEN;339;1395;1;IAO;43751;1365;10150;2095;326;63;;;;;;;27;4;0;;7;2555;899;127;809;1;1
URGENCES2;2019;770000131;770021145;GEN;386;504;1;IAO;36164;3169;12703;4397;1582;177;817;462;14;;;;;;;;2;730;782;291;562;1;1
URGENCES2;2019;770000131;770021145;PED;168;168;1;IAO;6459;;;;;;;;;;;;;;;862;;;0;0;0;;
URGENCES2;2019;770000149;770021152;GEN;238;420;1;IAO;27636;;;4446;;;;;;;;;;;;;4;1460;1492;462;1053;0;1
URGENCES2;2019;770000149;770021152;PED;168;420;1;IAO;15851;;;;;;;;;;;;;;;1777;2;730;693;325;372;;
URGENCES2;2019;770000156;770110054;GEN;518;924;1;IAO;53118;5306;6398;9638;2306;194;528;5;47;;;;;;;;18;6570;6071;1057;6090;1;1
URGENCES2;2019;770000156;770110054;PED;336;672;1;IAO;19044;;;;;;;;;;;;;;;2714;4;1460;982;712;282;;
URGENCES2;2019;770000164;770021152;GEN;238;420;1;IAO;27979;;;2180;;;;;;;;;379;;;;4;1460;1026;494;554;0;0
URGENCES2;2019;770000172;770110070;GEN;238;420;1;MAO;29386;2870;4334;6075;1710;153;114;2;6;;;;;;;;5;1825;3183;1916;1296;;
URGENCES2;2019;770000172;770110070;PED;168;84;1;IAO;9580;;;;;;;;;;;;;;;1097;1;365;81;71;10;;
URGENCES2;2019;770000214;770021152;GEN;168;168;0;;16453;;;2644;;;;;;;;;431;;;;3;1095;1091;209;993;0;0
URGENCES2;2019;770000446;770021145;GEN;406;756;1;IAO;41486;4196;5453;6244;1797;155;230;102;2;;;;;;;;12;4380;2465;353;3628;1;1
URGENCES2;2019;770000446;770021145;PED;164;188;0;;19630;;;;;;;;;;;;;;;2692;2;730;869;442;438;;
URGENCES2;2019;770019032;770021145;GEN;574;1260;1;IAO;74835;4159;20889;10502;2208;1812;1128;47;38;;;;;;;;12;4380;5905;1233;5400;1;1
URGENCES2;2019;770300010;770004299;GEN;336;840;1;IAO;36093;1804;7941;2834;1623;83;;;;;;;;;;;4;1460;340;307;33;0;1
URGENCES2;2019;770300135;770000289;GEN;252;299;1;IAO;27596;1324;7164;;;;;;;;;;;;;;3;;1;1;0;1;1
URGENCES2;2019;770790707;770000719;GEN;228;411;1;IAO;19738;1021;3972;1550;377;39;;;;;;;;;;;5;1825;1411;889;545;1;0
URGENCES2;2019;780000287;780110011;GEN;196;;;;43960;2092;4972;7208;2057;121;;;;;;;;;;;8;2920;3120;475;3325;;
URGENCES2;2019;780000287;780110011;PED;168;;;;19229;;;;;;;;;;;;;;;2673;4;1460;1981;1048;997;;
URGENCES2;2019;780000295;780002697;GEN;420;553;1;IAO;26724;2183;2775;3160;552;35;489;114;7;0;0;0;0;59;0;;9;3285;1813;310;1864;1;1
URGENCES2;2019;780000311;780001236;GEN;644;1008;1;IAO;62183;6075;4963;14754;3313;306;7;6;0;1;0;0;545;101;10;;9;3285;4047;916;3517;;
URGENCES2;2019;780000311;780001236;PED;207;588;1;IAO;24387;;;;;;;;;;;;;;;3300;6;2190;1273;502;782;;
URGENCES2;2019;780000329;780110052;GEN;405;840;1;IAO;26959;3450;4206;3993;1487;66;0;;;0;;;97;8;10;;11;3843;3885;1296;3106;1;1
URGENCES2;2019;780000329;780110052;PED;168;504;1;IAO;10451;;;;;;;;;;;;;;;1132;2;730;71;64;7;;
URGENCES2;2019;780022737;780000675;GEN;168;245;1;IAO;17761;1428;4178;335;247;1;0;0;0;0;0;0;;32;12;;2;730;190;118;73;0;0
URGENCES2;2019;780300323;780003679;GEN;168;504;1;IAO;25525;;;;;;;;;;;;;;;;4;1460;508;225;295;0;1
URGENCES2;2019;780300406;780018032;GEN;168;231;1;IAO;16565;1808;3388;360;255;19;;;;;;;;;;;4;1460;360;61;341;1;0
URGENCES2;2019;780300414;780000675;GEN;168;336;1;IAO;19723;2447;3356;2667;976;39;0;0;0;0;0;0;0;0;0;;4;1460;314;126;193;1;0
URGENCES2;2019;780300422;780002259;GEN;378;756;1;IAO;53934;3199;8641;3702;618;258;;;;;;;532;114;192;;8;2920;1295;539;858;1;1
URGENCES2;2019;780300455;780000717;GEN;168;469;1;IAO;21035;697;4700;2389;;;;;;;;;;;;;4;1460;452;278;178;1;1
URGENCES2;2019;780800256;780110078;GEN;1680;2467;1;IAO;65051;9148;8788;9215;2196;1958;738;19;72;;;;2991;1219;367;;13;4745;12920;4294;9691;1;1
URGENCES2;2019;780800256;780110078;PED;296;557;1;IAO;23677;;;;;;;;;;;;;;;1946;4;1460;1299;606;831;;
URGENCES2;2019;790000087;790000012;GEN;574;3192;1;IAO;72549;7509;16623;16074;3634;1768;538;28;47;22;6;3;797;431;44;;14;5110;6819;2595;4906;1;1
URGENCES2;2019;790009948;790001242;GEN;168;302;1;MAO;17363;1553;3050;2058;808;43;;;;;;;;;;;4;1460;1057;800;257;0;1
URGENCES2;2019;790019848;790006654;GEN;238;504;1;IAO;26210;4568;5326;6866;2858;295;127;10;7;0;0;0;42;10;5;;12;4380;4327;891;4104;1;1
URGENCES2;2019;800000143;800000028;GEN;168;672;1;IAO;40873;5401;11206;10505;3432;1420;513;;;;;;318;;;;8;2190;2399;590;1885;1;1
