BOR;AN;FI;FI_EJ;URG;HMED;HIDE;SAO;ACC;PASSU;dt80;dt18;dtMCO;dtMCO80;dtMCO18;dtLS;dtLS80;dtLS18;dtHAD;dtHAD80;dtHAD18;dtEXT;dtEXT80;dtEXT18;dtHOSP;LIT_UHCD;JLI_UHCD;SEJ_UHCD;SEJ0_UHCD;JOU_UHCD;STAP;RMM
URGENCES2;2018;590801106;590782421;PED;86;252;1;IAO;26989;;;;;;;;;;;;;;;4605;20;7300;833;675;159;;
URGENCES2;2018;590804696;590781902;GEN;567;1050;1;IAO;49617;4641;14309;9373;2570;1690;0;0;0;;;;1021;76;96;;8;2920;3911;2165;1760;1;1
URGENCES2;2018;590816310;590000048;GEN;168;266;1;IAO;16635;1008;3557;823;155;29;;;;;;;;;;;3;1095;7;2;6;1;1
URGENCES2;2018;600000053;600101984;GEN;469;643;1;IAO;19476;2305;2262;2207;951;9;8;6;;;;;118;24;6;;6;2190;1890;239;1978;1;0
URGENCES2;2018;600000186;600100648;GEN;168;504;1;IAO;26504;;;2476;;;;;;;;;;;;;3;1095;1132;449;714;;
URGENCES2;2018;600000194;600100713;GEN;504;1232;1;IAO;45941;5998;5177;8903;3311;105;13;10;0;;;;58;12;0;;12;4380;2544;1339;1476;1;1
URGENCES2;2018;600000194;600100713;PED;156;300;1;IAO;19392;;;;;;;;;;;;;;;2623;4;1460;406;95;334;;
URGENCES2;2018;600000285;600100721;GEN;168;252;;;17473;;;;;;;;;;;;;;;;3;;834;198;697;;
URGENCES2;2018;600000467;600101984;GEN;653;1230;1;IAO;37095;3914;4566;6151;1656;68;;;;;;;267;76;9;;8;3960;4722;977;4562;0;1
URGENCES2;2018;600000467;600101984;PED;152;760;1;IAO;23115;;;;;;;;;;;;;;;2867;6;2190;1151;334;871;;
URGENCES2;2018;600100754;600000228;GEN;189;356;1;IAO;20161;659;3769;2037;;;;;;;;;;;;;5;1825;830;566;278;1;1
URGENCES2;2018;600113476;600100721;GEN;468;875;1;IAO;45626;;;;;;;;;;;;;;;;12;4380;3774;215;4447;0;1
URGENCES2;2018;600113476;600100721;PED;336;280;1;IAO;17106;;;;;;;;;;;;;;;;;;0;0;0;;
URGENCES2;2018;610000044;610780074;GEN;168;331;1;IAO;18023;2255;4339;2638;1926;109;;;;;;;;;;;4;1460;2407;1392;1070;1;0
URGENCES2;2018;610000051;610780082;GEN;420;1039;1;IAO;39251;4586;6941;6940;2314;690;13;9;0;0;0;0;432;126;18;;8;2920;2022;478;2443;0;1
URGENCES2;2018;610000069;610780090;GEN;208;672;1;IAO;29406;3474;10598;8162;2492;1564;;;;;;;267;36;27;;5;1825;6901;4830;2143;1;1
URGENCES2;2018;610000077;610780124;GEN;168;168;1;IAO;7998;1314;1661;1600;715;5;22;7;0;;;;320;64;86;;2;;787;170;658;;
URGENCES2;2018;610000119;610780165;GEN;386;624;1;IAO;33107;;;7526;;;;;;;;;;;;;6;2190;5422;2722;3087;;1
URGENCES2;2018;610780116;610790594;GEN;168;217;1;IAO;12059;1939;1982;2157;1034;4;28;22;;;;;457;173;87;;3;1095;955;172;871;0;0
URGENCES2;2018;620000034;620100057;GEN;386;966;1;IAO;40657;5852;5352;12214;3612;278;693;284;20;0;0;0;1514;708;10;;8;2920;11513;6447;5179;0;0
URGENCES2;2018;620000034;620100057;PED;168;196;1;IAO;10703;;;;;;;;;;;;;;;2597;4;1460;855;422;443;;
URGENCES2;2018;620000224;620100651;GEN;368;1060;1;IAO;43997;5025;10272;10352;2254;1534;282;209;;;;;2176;732;104;;6;2190;837;817;20;0;1
URGENCES2;2018;620000257;620100685;GEN;;;1;IAO;64640;5952;20767;;;;;;;;;;;;;;16;5840;10479;4375;7649;1;0
URGENCES2;2018;620000323;620101337;GEN;574;1174;1;IAO;47308;3762;15553;11845;2491;2180;276;3;24;0;0;0;386;53;10;;12;4380;5675;1070;5197;1;1
URGENCES2;2018;620000349;620101360;GEN;348;1115;1;IAO;38478;4189;11356;8115;2157;1750;5;3;0;;;;973;111;90;;11;4015;6532;414;7163;1;0
URGENCES2;2018;620000653;620103440;GEN;336;1057;1;IAO;46637;5362;7615;10054;2581;547;538;24;28;;;;185;33;16;;10;3650;10875;7423;3658;0;1
URGENCES2;2018;620000653;620103440;PED;168;1057;;;8285;;;;;;;;;;;;;;;1905;4;1460;184;166;18;;
URGENCES2;2018;620003202;620103432;GEN;336;481;1;IAO;31792;3791;8290;7541;3124;1543;323;33;12;;;;;;;;6;;3536;762;3009;0;0
URGENCES2;2018;620003350;620001834;GEN;389;550;1;IAO;20649;2938;6442;3248;;;6;;;;;;989;;;;2;730;565;495;75;1;1
URGENCES2;2018;620003376;620001834;GEN;530;790;1;IAO;26471;5180;3048;7101;2253;136;;;;;;;;;;;5;1825;2755;921;1997;0;
URGENCES2;2018;620025346;620001834;GEN;420;597;1;IAO;24522;3237;5062;6377;;;2;;;;;;;;;;7;2555;2822;1844;1113;;1
URGENCES2;2018;620100735;620000265;GEN;168;280;1;IAO;16157;755;4009;1672;;;;;;;;;;;;;6;2190;994;658;346;1;1
URGENCES2;2018;630000404;630780989;GEN;39;1488;1;IAO;55555;7320;2271;12574;2548;222;837;150;25;;;;4035;1986;20;;20;7292;9698;2658;7478;1;1
URGENCES2;2018;630000412;630780997;GEN;168;280;0;;11108;1262;2431;1624;;;;;;;;;342;;;;4;1460;783;226;684;0;1
URGENCES2;2018;630000420;630781003;GEN;168;168;1;IAO;18318;2210;3524;3726;1275;73;;;;;;;;;;;2;730;1391;740;710;1;0
URGENCES2;2018;630000438;630781011;GEN;168;259;1;IAO;17796;;;;;;;;;;;;;;;;8;2920;1727;328;1847;0;0
URGENCES2;2018;630000446;630781029;GEN;168;168;1;IAO;14309;2192;2306;2912;1163;28;96;;;0;;;279;;;;4;1460;1551;319;1560;1;0
URGENCES2;2018;630780211;630000107;GEN;210;324;1;IAO;23985;805;2090;1709;293;17;;;;;;;33;;;;2;730;448;403;46;1;0
URGENCES2;2018;630781268;630780989;PED;234;1680;1;IAO;31283;;;;;;;;;;;;;;;3204;4;1460;1046;291;793;;
URGENCES2;2018;640000162;640780417;GEN;742;994;1;MAO;47124;5421;5437;14871;3782;468;573;15;29;;;;;;;;8;2920;4648;1473;3480;1;1
URGENCES2;2018;640000162;640780417;PED;168;;0;;12089;;;;;;;;;;;;;;;3013;7;2212;2042;825;1274;;
URGENCES2;2018;640000402;640780813;GEN;168;336;0;;12543;1626;2988;1764;862;54;;;;;;;;;;;4;1460;1797;867;973;0;0
URGENCES2;2018;640000410;640780821;GEN;263;407;1;IAO;14822;;2854;;;;;;;;;;264;;35;;2;2;1483;791;707;1;1
URGENCES2;2018;640000600;640781290;GEN;926;1371;1;IAO;68012;6777;23138;10273;3227;1779;;;;;;;;;;;13;4745;8241;4215;4239;;0
URGENCES2;2018;640017646;640017638;GEN;168;168;1;IAO;9775;1291;2210;2523;848;56;;;;;;;133;24;26;;2;730;492;416;163;0;0
URGENCES2;2018;640018206;640012209;GEN;168;255;1;IAO;13295;1283;2120;3900;764;172;;;;;;;;;;;4;1460;1441;999;451;1;1
URGENCES2;2018;640780490;640000212;GEN;188;217;1;IAO;18435;1897;2759;1522;826;20;;;;;;;;;;;4;1460;3382;2948;442;1;1
URGENCES2;2018;640780748;640000360;GEN;265;337;;;15710;2257;2863;5659;1702;191;;;;;;;105;11;36;;9;3285;5616;4016;1637;;
URGENCES2;2018;640780938;640000451;GEN;168;168;0;;10966;;;1506;;;;;;;;;;;;;2;730;272;200;72;0;0
URGENCES2;2018;650000045;650780158;GEN;336;504;1;IAO;19847;2999;3617;2062;990;41;24;21;0;;;;550;100;67;;6;2190;2305;1040;1294;1;0
URGENCES2;2018;650000052;650780166;GEN;168;168;0;;7214;930;1647;407;305;;1;;;;;;600;;;;2;730;17;15;2;0;0
URGENCES2;2018;650000417;650783160;GEN;406;888;;;41909;5547;13094;7235;2249;1497;43;37;;;;;361;51;19;;4;1460;3854;2028;2102;1;1
URGENCES2;2018;650780679;650000243;GEN;168;336;1;MAO;9937;1301;1228;;;;;;;;;;;;;;3;1095;783;566;219;1;1
URGENCES2;2018;650784218;650780174;GEN;168;252;1;IAO;13771;1988;2839;2283;836;95;246;61;8;;;;243;45;40;;2;730;1054;636;425;1;1
URGENCES2;2018;660000084;660780180;GEN;630;1442;1;IAO;55648;8050;6051;15129;4991;331;29;18;;23;2;;;;;;21;7665;7166;3813;4205;1;1
URGENCES2;2018;660000084;660780180;PED;168;336;1;IAO;20818;;;;;;;;;;;;;;;2137;5;1825;188;83;110;;
URGENCES2;2018;660780628;660000282;GEN;168;168;1;IAO;12145;1812;2416;1642;957;21;;;;;;;;;;;2;730;595;393;213;1;1
URGENCES2;2018;660780776;660000399;GEN;168;168;1;IAO;9600;1228;2272;1450;;0;;;;;;;;;;;2;730;444;351;103;1;1
URGENCES2;2018;660780784;660000407;GEN;399;413;1;IAO;26867;2330;4387;3379;777;91;;;;;;;;;;;2;;717;397;324;1;1
URGENCES2;2018;660790387;660790379;GEN;;;0;;42489;;;;;;;;;;;;;;;;10;;594;463;131;;
URGENCES2;2018;670000025;670780055;GEN;536;1453;1;IAO;32122;5133;794;9294;3010;30;114;11;2;0;0;0;1401;428;16;;18;6570;17323;6711;13401;1;1
URGENCES2;2018;670000157;670780337;GEN;429;1130;1;IAO;51701;5069;15783;10239;3385;1123;;;;;;;;;;;11;4015;4617;546;4827;1;0
URGENCES2;2018;670000165;670780345;GEN;250;875;1;IAO;27855;2742;9838;5807;2001;950;122;97;;;;;973;426;46;;6;2204;2462;624;2009;1;1
URGENCES2;2018;670000272;670780543;GEN;240;175;1;IAO;13673;1728;2909;2591;1011;42;9;4;0;0;0;0;389;39;78;;2;730;400;102;305;1;1
URGENCES2;2018;670000397;670017755;GEN;415;770;1;IAO;32630;3483;8196;7324;2313;870;0;0;0;0;0;0;767;167;81;;8;2920;3894;642;3718;1;1
URGENCES2;2018;670018068;670017847;GEN;214;581;1;IAO;28697;778;5840;629;111;60;54;0;0;0;0;0;3;0;0;;8;2920;2312;1370;1058;1;1
URGENCES2;2018;670780212;670014604;GEN;168;35;1;IAO;18907;537;4660;2592;222;41;;;;;;;;;;;5;1825;2592;1674;922;1;0
URGENCES2;2018;670783273;670780055;GEN;563;1610;1;MAO;56290;6470;2181;7365;1714;68;76;20;0;0;0;0;2095;980;2;;14;5110;14662;7373;8967;1;1
URGENCES2;2018;670783273;670780055;PED;532;753;1;IAO;40518;;;;;;;;;;;;;;;4298;8;2920;4356;2381;2125;;
URGENCES2;2018;680000320;680000643;GEN;168;408;1;IAO;28317;2474;4087;6431;1527;51;0;0;0;0;0;0;363;68;63;;4;1460;2979;2327;750;1;1
URGENCES2;2018;680000494;680000643;GEN;168;310;1;IAO;9142;275;1986;842;121;721;;;;;;;;;;;2;730;0;0;0;1;0
URGENCES2;2018;680000544;680020336;GEN;168;266;1;IAO;15973;1932;3094;1744;728;57;;;;;;;;;;;2;730;722;155;600;0;0
URGENCES2;2018;680000684;680000973;GEN;996;2142;1;IAO;70249;6478;21773;16498;;3573;;;;;;;962;;;;22;8030;6428;1266;5789;1;0
URGENCES2;2018;680000700;680001005;GEN;168;336;1;IAO;16553;1244;3989;1065;;;6;;;;;;794;;;;3;1095;501;224;280;;
URGENCES2;2018;680004546;680020336;GEN;784;1601;1;IAO;87795;8566;26526;12684;3288;2567;;;;;;;;;;;21;0;5883;1124;5531;1;0
URGENCES2;2018;680020096;680020336;GEN;168;252;1;IAO;18282;1547;3656;238;81;17;;;;;;;1194;455;11;;;;0;0;0;0;1
URGENCES2;2018;690000013;690780036;GEN;336;84;0;;18734;1389;3764;2112;723;21;;;;;;;240;57;9;;3;1095;1348;561;814;1;1
URGENCES2;2018;690000575;690782222;GEN;893;1619;1;IAO;70199;6373;33035;15321;;;12;;;;;;1283;;;;15;5475;6334;1747;5009;1;1
URGENCES2;2018;690000625;690782271;GEN;322;336;0;;21021;2407;4231;1900;431;3;0;0;0;0;0;0;330;80;0;;6;2190;2560;669;1935;1;1
URGENCES2;2018;690007539;690781810;PED;476;1680;1;IAO;94053;;;;;;;;;;;;;;;6984;18;5840;4042;1055;3485;;
URGENCES2;2018;690023411;690000252;GEN;276;413;1;IAO;28305;2101;4083;2196;;;;;;;;;;;;;4;1460;2030;1404;674;1;1
URGENCES2;2018;690780093;750821092;GEN;262;764;1;IAO;22598;2118;;;;;;;;;;;;;;;4;1460;642;145;580;0;1
URGENCES2;2018;690780382;690006598;GEN;168;252;0;;20144;779;3316;678;;;;;;;;;;;;;2;730;209;124;87;1;1
URGENCES2;2018;690780390;690000229;GEN;203;252;1;IAO;21302;2115;3386;2464;927;51;;;;;;;124;26;8;;5;1825;804;181;647;;
URGENCES2;2018;690780416;690031190;GEN;330;504;1;IAO;27811;2460;2928;2116;765;8;0;;;0;;;613;155;66;;8;2920;2621;616;2198;1;1
URGENCES2;2018;690780648;690036900;GEN;252;420;1;IAO;25993;2425;2509;2338;218;226;;;;;;;193;18;19;;6;2190;1794;766;1052;1;1
URGENCES2;2018;690780655;690000377;GEN;252;497;1;IAO;37254;3044;;;;;;;;;;;;;;;6;182;264;82;182;1;1
URGENCES2;2018;690782834;690000724;GEN;168;478;1;IAO;27578;2206;1236;2160;1930;0;0;;;0;;;;;;;4;1460;1104;285;972;1;1
URGENCES2;2018;690783154;690781810;GEN;1191;1936;1;IAO;115406;8579;1965;16060;5313;195;1183;18;80;;;;2123;325;46;;25;9125;8651;1577;8159;1;1
URGENCES2;2018;690784137;690781810;GEN;541;419;1;IAO;35839;4806;724;9950;2845;169;138;114;24;;;;324;82;6;;18;4745;3692;546;5030;1;1
URGENCES2;2018;690784152;690781810;GEN;456;896;1;IAO;27831;3174;1460;5173;1956;18;21;21;;;;;99;35;1;;8;2612;3559;612;2954;1;1
URGENCES2;2018;690805361;690805353;GEN;504;1212;1;IAO;39198;5111;868;5493;1721;32;;;;;;;2042;1166;33;;13;4745;3777;117;5541;1;1
URGENCES2;2018;690807367;690003447;GEN;168;287;1;IAO;19464;942;3353;1319;189;34;;;;;;;58;1;5;;2;730;596;531;72;1;1
URGENCES2;2018;700000011;700780026;GEN;168;168;1;IAO;10300;1792;1968;1132;888;16;0;;;0;;;120;;;;2;730;774;243;576;;
URGENCES2;2018;700000029;700004591;GEN;396;567;1;MAO;32862;4456;6729;10704;3102;2078;6;5;0;;;;527;0;0;;10;3650;6140;2919;3308;1;1
URGENCES2;2018;710010067;710780644;GEN;218;300;1;IAO;24446;3514;5922;;;;;;;;;;;;;;5;1825;1770;592;1251;0;0
URGENCES2;2018;710010786;710781451;GEN;168;336;1;IAO;15389;2470;1522;3437;1356;408;0;0;0;;;;;;;;2;730;492;408;85;;
URGENCES2;2018;710978263;710780958;GEN;396;496;1;IAO;61838;5245;19315;13419;2751;2307;;;;;;;;;;;8;2920;4767;1150;4595;1;0
URGENCES2;2018;710978289;710780263;GEN;570;994;1;IAO;53707;5723;15850;13693;4286;1305;440;18;422;15;4;11;349;41;44;;2;730;387;323;64;;
URGENCES2;2018;710978313;710976705;GEN;168;168;1;IAO;22620;3286;4277;4420;1825;33;4;4;0;0;0;0;595;;;;6;2160;2088;806;1435;1;
URGENCES2;2018;710978347;570010181;GEN;420;588;1;IAO;33240;3317;8887;7273;2252;235;5;3;0;0;0;0;553;71;97;;2;730;1763;1763;0;1;0
URGENCES2;2018;720000033;720000025;GEN;571;1664;1;IAO;61010;10632;185;16086;6061;37;13;9;;;;;1209;86;5;;22;8030;19737;10934;9552;1;1
URGENCES2;2018;720000033;720000025;PED;336;799;1;IAO;31497;;;;;;;;;;;;;;;5850;9;3285;3759;1644;2239;;
URGENCES2;2018;720000124;720000066;GEN;168;168;0;;8890;1345;1684;1293;642;5;12;10;0;0;0;0;;;;;3;1095;563;276;310;1;0
URGENCES2;2018;720000470;610780082;GEN;112;220;0;;7254;1284;1268;1548;684;26;6;3;0;;;;66;14;5;;3;1095;752;408;375;0;1
URGENCES2;2018;720000520;720000140;GEN;168;168;;;8277;1335;1662;708;447;;37;28;;;;;295;;;;4;1460;693;306;446;;
URGENCES2;2018;720001437;720006022;GEN;255;266;0;;13856;2473;2385;1579;918;19;0;0;0;0;0;0;403;58;80;;4;1460;1519;216;1392;1;
URGENCES2;2018;720016179;720016724;GEN;238;545;1;IAO;25107;3754;5721;3884;1699;589;2;2;0;;;;518;58;71;;4;1460;2903;578;2654;1;0
URGENCES2;2018;720017748;720000561;GEN;252;656;1;IAO;38515;4452;3448;4583;1536;31;;;;;;;;;;;7;2555;1810;478;1493;1;1
URGENCES2;2018;730000031;730000015;GEN;213;1240;1;IAO;78002;6489;20709;19871;4395;3517;246;127;0;82;20;0;;;;;16;5220;5236;777;4749;1;1
URGENCES2;2018;730000080;730780103;GEN;336;504;1;IAO;15710;1672;3351;3698;;;9;;;1;;;564;;;;2;730;1331;609;763;1;1
URGENCES2;2018;730000098;730000015;GEN;168;342;1;IAO;19773;2550;3167;3570;1494;23;4;3;;2;2;;;;;;6;;1208;225;987;1;0
URGENCES2;2018;730000247;730780525;GEN;198;254;1;IAO;16356;833;3459;3228;410;243;;;;;;;383;17;108;;6;2190;1628;622;1051;1;1
URGENCES2;2018;730000262;730002839;GEN;379;658;1;IAO;30194;3014;7282;8132;1879;1271;4;3;0;0;0;0;842;107;57;;12;3412;1974;225;1778;0;0
URGENCES2;2018;730004298;730010048;GEN;188;420;1;IAO;27070;2134;7514;2201;313;114;;;;;;;;;;;6;2190;783;452;336;1;0
URGENCES2;2018;740000237;740781133;GEN;672;1365;1;IAO;76434;7883;21237;14787;3920;2831;138;;3;;;;543;233;16;;16;5840;6703;2275;4948;1;1
URGENCES2;2018;740000294;740781208;GEN;63;63;0;;5099;360;1358;;;;;;;;;;;;;;;;0;0;0;0;0
URGENCES2;2018;740000302;740781133;GEN;406;160;1;IAO;24299;2610;4957;3742;1360;73;2;0;0;0;0;0;219;54;38;;8;2920;2300;544;1853;1;1
URGENCES2;2018;740000328;740790381;GEN;588;756;1;IAO;43009;3416;10769;8881;1971;1460;169;2;5;;;;247;21;41;;15;5475;1867;148;1780;1;1
URGENCES2;2018;740014345;740000617;GEN;252;633;1;IAO;47104;1556;9582;3275;197;406;;;;;;;181;;;;6;2190;249;83;182;1;1
URGENCES2;2018;740780424;740000120;GEN;168;252;1;IAO;18124;852;3937;1074;142;56;;;;;;;;;;;4;1460;125;17;121;1;1
URGENCES2;2018;740781141;740790258;GEN;498;1375;1;IAO;56316;4351;17218;10787;2442;1651;;;;;;;;;;;9;3285;2002;223;1881;1;1
URGENCES2;2018;740781224;740001839;GEN;335;716;1;IAO;41360;3578;9679;9625;2179;1841;;;;;;;430;40;31;;14;5110;2845;463;2899;1;1
URGENCES2;2018;750000523;750150120;GEN;491;1352;1;IAO;54812;8526;1056;16000;5570;97;;;;;;;392;95;8;;8;2920;5389;2816;2602;1;1
URGENCES2;2018;750000549;750150229;GEN;80;418;1;IAO;45323;2985;6891;934;67;131;;;;;;;;;;;2;730;449;406;43;1;1
URGENCES2;2018;750100018;750712184;GEN;204;757;1;IAO;26576;462;1359;613;;;42;;;;;;1563;;;;4;1460;791;252;676;1;1
URGENCES2;2018;750100042;750712184;GEN;686;2084;1;IAO;86393;5341;2645;11850;2636;120;11;0;0;;;;1273;51;53;;24;8760;7004;865;6702;1;1
URGENCES2;2018;750100075;750712184;GEN;500;736;1;IAO;41198;2431;710;5715;1006;44;;;;;;;528;37;15;;7;2555;4274;1901;3084;1;1
URGENCES2;2018;750100091;750712184;GEN;805;1750;1;IAO;63884;6460;1275;12773;674;15;0;0;0;0;0;0;1218;109;23;;11;4015;9770;4162;6072;1;1
URGENCES2;2018;750100109;750712184;PED;560;953;1;IAO;54793;;;;;;;;;;;;;;;6838;6;2190;6663;3564;3184;;
URGENCES2;2018;750100125;750712184;GEN;647;1344;1;IAO;69519;5049;1244;69501;5048;0;18;1;2;0;0;0;0;0;0;;20;7300;9280;1473;9562;1;1
URGENCES2;2018;750100166;750712184;GEN;484;1696;1;IAO;56030;6024;2444;5341;;;31;;;;;;2676;;;;21;7665;10446;3920;7671;1;1
URGENCES2;2018;750100208;750712184;PED;757;1411;1;IAO;78220;;;;;;;;;;;;;;;8753;12;4380;5394;3138;2276;;
URGENCES2;2018;750100232;750712184;GEN;3360;;1;IAO;84305;9779;;14805;2640;;0;;;0;;;2298;376;;;24;8760;13502;4637;11237;1;1
URGENCES2;2018;750100273;750712184;GEN;455;1204;1;IAO;46377;4107;1129;12360;2329;107;;;;;;;719;90;11;;14;5110;10164;4506;5812;1;1
URGENCES2;2018;750150237;750006728;GEN;268;533;1;IAO;25969;2654;534;2086;916;13;;;;;;;280;122;6;;2;730;924;214;743;1;1
URGENCES2;2018;750803447;750712184;GEN;724;1505;1;IAO;57015;6083;1524;11317;3733;93;;;;;;;2439;1365;14;;15;5475;7021;1040;6928;1;1
URGENCES2;2018;750803454;750712184;PED;1266;1428;1;IAO;90501;;;;;;;;;;;;;;;9307;15;5470;6745;3527;3407;;
URGENCES2;2018;760000018;760780023;GEN;541;647;1;IAO;38290;4714;9464;9542;2632;1478;710;64;43;;;;;;;;2;730;1390;141;1504;1;1
URGENCES2;2018;760000042;760780056;GEN;168;168;1;IAO;21017;1360;6164;502;;;0;;;0;;;1428;;;;2;730;378;178;229;0;0
URGENCES2;2018;760000141;760780239;GEN;192;503;1;IAO;23508;2506;4588;4685;1567;122;;;;;;;;;;;5;1825;4728;3163;1600;0;1
URGENCES2;2018;760000158;760780239;GEN;824;2502;1;MAO;85490;12317;2757;40910;9393;797;;;;;;;;;;;18;6570;41381;27360;14248;0;1
URGENCES2;2018;760000158;760780239;PED;326;767;1;IAO;37666;;;;;;;;;;;;;;;6663;4;1460;6732;5604;1135;;
URGENCES2;2018;760000364;760780734;GEN;168;370;1;IAO;23194;;3691;3681;;;;;;;;;;;;;4;1460;1424;198;1390;0;0
URGENCES2;2018;760000372;760780742;GEN;336;385;1;IAO;22662;2256;5088;3514;1185;32;32;7;;;;;1236;497;11;;4;1460;2953;1150;1990;1;0
URGENCES2;2018;760000463;760024042;GEN;787;1064;1;IAO;58850;4719;20193;10037;2274;1580;;;;;;;;178;79;;12;4380;2576;395;2790;1;1
URGENCES2;2018;760021329;760000448;GEN;366;602;1;IAO;40694;3768;7260;4096;;;;;;;;;;;;;6;2190;363;177;200;1;1
URGENCES2;2018;760780510;760000257;GEN;212;249;1;IAO;18328;952;4235;910;;;;;;;;;87;;;;4;1460;523;315;217;0;0
URGENCES2;2018;760780791;760000414;GEN;209;365;1;IAO;28662;1209;4007;1309;188;29;;;;;;;129;16;14;;4;1460;1819;1345;479;;
URGENCES2;2018;760805770;760780726;GEN;524;1272;1;IAO;44693;6748;1417;11642;4287;166;;;;;;;196;17;2;;8;2920;4778;1584;3304;1;1
URGENCES2;2018;760805770;760780726;PED;284;728;1;IAO;36653;;;;;;;;;;;;;;;3789;2;730;1114;1013;101;;
URGENCES2;2018;760921809;760000273;GEN;339;503;1;IAO;40577;1072;10231;2564;316;103;;;;;;;;;;;7;2555;1076;350;743;1;1
URGENCES2;2018;770000131;770021145;GEN;238;468;1;IAO;35185;2853;10735;4031;1122;145;795;416;8;;;;;;;;2;730;648;148;567;1;1
URGENCES2;2018;770000131;770021145;PED;168;168;1;IAO;9203;;;;;;;;;;;;;;;849;;;0;0;0;;
URGENCES2;2018;770000149;770021152;GEN;238;420;1;IAO;26503;;;3752;;;56;;;;;;529;;;;4;1460;1514;436;1111;;
URGENCES2;2018;770000149;770021152;PED;168;420;1;IAO;15219;;;;;;;;;;;;;;;1315;2;730;561;325;239;;
URGENCES2;2018;770000156;770110054;GEN;538;924;1;IAO;47382;4909;5570;8889;2845;190;703;2;37;;;;;;;;12;4380;5986;1116;6166;1;1
URGENCES2;2018;770000156;770110054;PED;385;504;1;IAO;16579;;;;;;;;;;;;;;;2472;4;1098;872;641;243;;
URGENCES2;2018;770000164;770021152;GEN;238;420;1;IAO;33651;2478;10533;3450;1156;736;31;21;;2;;;360;79;46;;4;1460;1083;439;673;0;0
URGENCES2;2018;770000172;770110070;GEN;238;336;1;MAO;28401;2660;4116;6183;1639;150;75;4;6;;;;;;;;5;1825;2848;1632;1243;;
URGENCES2;2018;770000172;770110070;PED;168;84;1;IAO;9710;;;;;;;;;;;;;;;1224;1;365;153;129;27;;
URGENCES2;2018;770000214;770021152;GEN;168;168;0;;17299;2049;2988;1539;;;579;;;1;;;396;;;;3;1095;1177;219;1152;1;1
URGENCES2;2018;770000446;770021145;GEN;395;924;1;IAO;41981;4288;5392;6479;1906;138;315;165;1;;;;;;;;12;4380;2516;331;3293;1;0
URGENCES2;2018;770000446;770021145;PED;164;188;0;;19160;;;;;;;;;;;;;;;2723;2;730;729;413;318;;
URGENCES2;2018;770019032;770021145;GEN;574;1260;1;IAO;76476;4251;21348;10733;2257;1852;1153;48;39;;;;;;;;12;4380;4635;1139;3895;1;1
URGENCES2;2018;770300010;770004299;GEN;336;840;1;IAO;32686;1634;7191;2442;1399;72;;;;;;;;;;;4;1460;324;287;37;0;1
URGENCES2;2018;770300135;770000289;GEN;238;299;0;;30085;3098;6366;;;;;;;;;;;;;;3;;4;3;1;;
URGENCES2;2018;770790707;770000719;GEN;228;411;1;IAO;17444;926;4137;1205;329;52;;;;;;;76;11;7;;5;1825;1596;1144;489;1;0
URGENCES2;2018;780000287;780110011;GEN;674;754;1;IAO;53312;3872;4996;8613;1197;1579;123;;;;;;;;;;8;;2988;478;2981;0;0
URGENCES2;2018;780000287;780110011;PED;208;406;1;IAO;19618;;;;;;;;;;;;;;;2987;4;;1649;835;912;;
URGENCES2;2018;780000295;780002697;GEN;420;553;1;IAO;23006;1837;2620;1515;366;36;458;180;5;;;;302;41;31;;9;3285;1846;301;1888;1;1
URGENCES2;2018;780000311;780001236;GEN;644;1008;1;IAO;63865;6210;5580;15190;3383;3777;216;11;2;;;;375;105;6;;9;3285;4052;1153;3584;;
URGENCES2;2018;780000311;780001236;PED;220;504;1;IAO;24138;;;;;;;;;;;;;;;3281;6;2190;1385;563;837;;
URGENCES2;2018;780000329;780110052;GEN;406;840;1;IAO;27133;3345;4240;2174;740;70;;;;;;;88;7;3;;11;3888;3887;1505;2916;1;1
URGENCES2;2018;780000329;780110052;PED;168;504;1;IAO;10332;;;;;;;;;;;;;;;1132;;;0;0;0;;
URGENCES2;2018;780022737;780000675;GEN;168;245;0;;16356;1169;3880;334;242;0;0;0;0;0;0;0;158;33;12;;2;730;78;30;50;0;0
URGENCES2;2018;780300323;780003679;GEN;168;504;1;IAO;24325;;;;;;;;;;;;;;;;4;1460;523;184;360;0;1
URGENCES2;2018;780300406;780018032;GEN;168;231;1;IAO;16543;1728;2873;843;348;12;;;;;;;;;;;4;1460;615;221;429;1;0
URGENCES2;2018;780300414;780000675;GEN;168;322;1;IAO;19703;2497;2373;2370;957;32;0;0;0;0;0;0;0;0;0;;4;1460;336;117;227;1;0
URGENCES2;2018;780300422;780002259;GEN;364;672;1;IAO;51199;;;3853;;;;;;;;;;;;;6;2190;1177;522;705;1;1
URGENCES2;2018;780300455;780000717;GEN;168;469;1;IAO;19212;1065;3168;3053;;;;;;;;;;;;;4;1460;532;303;229;1;1
URGENCES2;2018;780800256;780110078;GEN;986;2268;1;IAO;64799;8875;8587;8242;2651;203;1433;37;135;;;;4289;2287;144;;13;4745;12205;5197;7715;1;1
URGENCES2;2018;780800256;780110078;PED;244;546;1;IAO;22393;;;;;;;;;;;;;;;2078;4;1460;1410;395;1292;;
URGENCES2;2018;790000087;790000012;GEN;582;1038;1;IAO;59894;7407;17315;15695;3618;2246;425;28;34;24;;;669;346;50;;14;5110;6029;2478;4110;1;1
