"","ABBREVIATION","NICKNAME","SEASON","Points","Tirs Reussis","Tirs Tentees","% Tirs","3 Points Reussis","3 Points Tentes","% 3 Poins","Lancer Franc Reussi","Lancer Franc Tente","% Lancer Franc","Passes Decisives","Rebond Offensif","Rebond Defensif","Rebond","Interception","Contre","Ballons Perdus"
"298","BKN","Nets",2020,126.511627906977,45.8023255813954,94.0813953488372,48.6837226548016,15.1627906976744,39,38.8789505068575,19.7441860465116,24.3488372093023,81.0888252148997,28.2441860465116,9.44186046511628,38.3139534883721,47.7558139534884,7.41860465116279,5.72093023255814,14.0116279069767
"299","BKN","Nets",2021,112.769230769231,41.8351648351648,87.6923076923077,47.7067669172932,11.5384615384615,31.5824175824176,36.5344467640919,17.5604395604396,22,79.8201798201798,25.0769230769231,10.1538461538462,33.7362637362637,43.8901098901099,7.25274725274725,5.52747252747253,13.5384615384615
"300","BKN","Nets",2022,112.638888888889,41.8055555555556,83.3055555555556,50.1833944648216,11.6944444444444,31.2222222222222,37.4555160142349,17.3333333333333,21.9166666666667,79.0874524714829,26.1388888888889,7.75,32.8888888888889,40.6388888888889,7.25,6.75,14.8055555555556
"301","NYK","Knicks",2003,91.6046511627907,34.9302325581395,79.453488372093,43.9631201522025,4.91860465116279,13.6395348837209,36.0613810741688,16.8255813953488,21.3139534883721,78.9416257501364,20.6162790697674,11.6162790697674,30.7906976744186,42.406976744186,7.48837209302326,4.73255813953488,15.2674418604651
"302","NYK","Knicks",2004,97.280487804878,36.3170731707317,80.4390243902439,45.1485748938751,5.3780487804878,15.109756097561,35.593220338983,19.2682926829268,25.1219512195122,76.6990291262136,20.3048780487805,11.7560975609756,29.1829268292683,40.9390243902439,7.67073170731707,3.17073170731707,13.890243902439
"303","NYK","Knicks",2005,95.6341463414634,34.4146341463415,75.6707317073171,45.4794520547945,3.90243902439024,10.780487804878,36.1990950226244,22.9024390243902,31.5487804878049,72.5937379203711,17.9024390243902,12.5975609756098,28.780487804878,41.3780487804878,6.76829268292683,3.30487804878049,17.0365853658537
"304","NYK","Knicks",2006,97.4878048780488,35.4024390243902,77.5121951219512,45.6733794839522,5.78048780487805,16.7073170731707,34.5985401459854,20.9024390243902,29.219512195122,71.5358931552588,18.6829268292683,12.5853658536585,30.6829268292683,43.2682926829268,6.6219512195122,3.17073170731707,16.2560975609756
"305","NYK","Knicks",2007,96.9268292682927,36.1829268292683,82.4024390243902,43.9100192393074,5.97560975609756,17.7317073170732,33.7001375515818,18.5853658536585,25.5487804878049,72.744630071599,18.6585365853659,12.5487804878049,29.9634146341463,42.5121951219512,6.35365853658537,2.59756097560976,13.8048780487805
"306","NYK","Knicks",2008,105.207317073171,38.5,86.4756097560976,44.5212240868707,10.0365853658537,27.8536585365854,36.0332749562172,18.1707317073171,23.1707317073171,78.421052631579,21.1951219512195,11.109756097561,31.0365853658537,42.1463414634146,7.4390243902439,2.48780487804878,13.9024390243902
"307","NYK","Knicks",2009,102.109756097561,38.1341463414634,83.8536585365854,45.4770215241419,9.0609756097561,26.1585365853659,34.6386946386946,16.780487804878,21.4512195121951,78.2262649232518,21.609756097561,10.1951219512195,30.2073170731707,40.4024390243902,7.14634146341463,3.71951219512195,13.4268292682927
"308","NYK","Knicks",2010,105.779069767442,38,83.7093023255814,45.3951937769135,9.27906976744186,25.3023255813953,36.6727941176471,20.5,25.4186046511628,80.6495882891125,21.2093023255814,10.5232558139535,29.9302325581395,40.453488372093,7.56976744186047,5.83720930232558,13.3953488372093
"309","NYK","Knicks",2011,96.7887323943662,35.4647887323944,80.3098591549296,44.1599438793406,7.63380281690141,22.943661971831,33.2719459791283,18.2253521126761,24.5492957746479,74.2398164084911,19.5915492957746,11.3380281690141,30.3098591549296,41.6478873239437,9.1830985915493,4.04225352112676,15.4084507042254
"310","NYK","Knicks",2012,98.5,36.1170212765957,81.5,44.3153635295653,10.5,28.2021276595745,37.2312334967937,15.7659574468085,20.6914893617021,76.1953727506427,18.7234042553191,10.8297872340426,29.5957446808511,40.4255319148936,8.27659574468085,3.67021276595745,11.4787234042553
"311","NYK","Knicks",2013,98.5853658536585,36.9146341463415,82.1829268292683,44.9176435672948,9.25609756097561,24.8536585365854,37.2423945044161,15.5,20.3658536585366,76.1077844311377,20.0121951219512,10.609756097561,29.719512195122,40.3292682926829,7.69512195121951,4.47560975609756,12.4024390243902
"312","NYK","Knicks",2014,91.7640449438202,35.0112359550562,81.7977528089888,42.8021978021978,6.8314606741573,19.9101123595506,34.3115124153499,14.9101123595506,19.3595505617978,77.0168311085316,21.2359550561798,10.6067415730337,29.7078651685393,40.314606741573,7.20224719101124,4.58426966292135,14.0898876404494
"313","NYK","Knicks",2015,98.3103448275862,36.8620689655172,84.1609195402299,43.7995083310571,7.45977011494253,21.4942528735632,34.7058823529412,17.1264367816092,21.3218390804598,80.3234501347709,20.632183908046,10.3333333333333,34.1724137931034,44.5057471264368,5.82758620689655,5.75862068965517,12.7471264367816
"314","NYK","Knicks",2016,104.647727272727,39.6931818181818,88.5454545454545,44.8280287474333,8.67045454545454,24.8181818181818,34.9358974358974,16.5909090909091,21.1818181818182,78.3261802575107,22.0681818181818,12.0568181818182,32.9772727272727,45.0340909090909,7.42045454545454,5.46590909090909,13.4772727272727
"315","NYK","Knicks",2017,104.068965517241,40.3793103448276,87.5402298850575,46.1265756302521,8.24137931034483,23.3908045977011,35.2334152334152,15.0689655172414,19.1609195402299,78.6442711457708,23.0804597701149,10.3908045977012,33.5057471264368,43.8965517241379,6.89655172413793,5.04597701149425,14.5402298850575
"316","NYK","Knicks",2018,104.793103448276,38.183908045977,88.3103448275862,43.2383183652219,9.94252873563218,29.2183908045977,34.0283241542093,18.4827586206897,24.3218390804598,75.992438563327,20.0804597701149,10.4022988505747,34.448275862069,44.8505747126437,7.03448275862069,5.18390804597701,13.7011494252874
"317","NYK","Knicks",2019,105.685714285714,39.7714285714286,89.1857142857143,44.5939452186449,9.65714285714286,28.6285714285714,33.7325349301397,16.4857142857143,23.6857142857143,69.6019300361882,22.1,11.8857142857143,34.7142857142857,46.6,7.54285714285714,4.85714285714286,14.0428571428571
"318","NYK","Knicks",2020,108.987654320988,40.037037037037,88.5802469135803,45.198606271777,11.9012345679012,30.8395061728395,38.5908726981585,17.0123456790123,21.8518518518519,77.8531073446328,22.0987654320988,10.1728395061728,36.5432098765432,46.716049382716,7.46913580246914,5.20987654320988,13.0123456790123
"319","NYK","Knicks",2021,106.93023255814,37.8488372093023,86.5697674418605,43.7206178643385,13.3139534883721,37.1279069767442,35.8596930786095,17.9186046511628,23.9651162790698,74.7695293546822,22.0697674418605,11.3837209302326,34.8372093023256,46.2209302325581,6.94186046511628,4.84883720930233,12.3372093023256
"320","NYK","Knicks",2022,114.305555555556,41.4722222222222,91.1111111111111,45.5182926829268,11.5277777777778,34.5833333333333,33.3333333333333,19.8333333333333,24.8888888888889,79.6875,23.4444444444444,12.9444444444444,34.6111111111111,47.5555555555556,7.19444444444444,4.61111111111111,13.2777777777778
"321","ORL","Magic",2003,94.0365853658537,35.4146341463415,82.5365853658537,42.9078014184397,5.23170731707317,15.219512195122,34.375,17.9756097560976,24.390243902439,73.7,19.3170731707317,12.2317073170732,28.6585365853659,40.890243902439,6.67073170731707,3.75609756097561,12.9634146341463
"322","ORL","Magic",2004,99.3536585365854,36.9268292682927,81.3536585365854,45.3904961774846,3.90243902439024,11.1707317073171,34.9344978165939,21.5975609756098,28.4024390243902,76.041219407471,19.3048780487805,12.6341463414634,31,43.6341463414634,7.71951219512195,5.36585365853658,15.609756097561
"323","ORL","Magic",2005,94.9268292682927,35.5,75.2073170731707,47.2028538997892,3.64634146341463,9.70731707317073,37.5628140703517,20.280487804878,27.7682926829268,73.0346947738252,18.2317073170732,10.8780487804878,29.2926829268293,40.1707317073171,6.48780487804878,4.41463414634146,14.4268292682927
"324","ORL","Magic",2006,94.453488372093,35.0348837209302,74.1744186046512,47.2331086377175,4.09302325581395,11.5232558139535,35.5196770938446,20.2906976744186,29.1511627906977,69.6051057040287,18.5697674418605,11.2209302325581,29.4651162790698,40.6860465116279,6.76744186046512,5,16.1627906976744
"325","ORL","Magic",2007,103.673913043478,37.0869565217391,78.2608695652174,47.3888888888889,9.68478260869565,25.2934782608696,38.2896433175763,19.8152173913044,27.5108695652174,72.026866851047,20.4347826086957,9.6195652173913,32.4891304347826,42.1086956521739,6.17391304347826,4.15217391304348,13.8913043478261
"326","ORL","Magic",2008,100.122641509434,35.4433962264151,77.6037735849057,45.6722586919523,9.60377358490566,25.5283018867925,37.620103473762,19.6320754716981,27.3962264150943,71.6597796143251,19.3018867924528,9.61320754716981,32.5377358490566,42.1509433962264,6.90566037735849,5.23584905660377,13.311320754717
"327","ORL","Magic",2009,101.854166666667,36.0833333333333,76.9270833333333,46.9058903182126,10.1979166666667,27.2708333333333,37.3949579831933,19.4895833333333,27.0625,72.0169361046959,19.28125,9.79166666666667,33.03125,42.8229166666667,6.27083333333333,5.55208333333333,13.5416666666667
"328","ORL","Magic",2010,98.4886363636364,35.7045454545455,78.0227272727273,45.761724439266,9.17045454545454,25.5,35.9625668449198,17.9090909090909,25.7727272727273,69.4885361552028,19.5795454545455,10.625,32.5227272727273,43.1477272727273,6.67045454545454,4.63636363636364,14.25
"329","ORL","Magic",2011,93.4366197183099,34.2253521126761,78.1830985915493,43.7758962349126,10.0281690140845,26.8732394366197,37.3165618448637,14.9577464788732,22.5774647887324,66.2507797878977,19.8169014084507,11.1408450704225,31.0281690140845,42.169014084507,6.77464788732394,4.1830985915493,14.0281690140845
"330","ORL","Magic",2012,94.1219512195122,37.719512195122,84.1951219512195,44.8001158748552,6.17073170731707,18.7439024390244,32.9212752114509,12.5121951219512,16.5731707317073,75.4966887417219,22.8170731707317,10.8536585365854,31.8536585365854,42.7073170731707,6.4390243902439,4.36585365853658,13.9878048780488
"331","ORL","Magic",2013,96.5121951219512,36.8536585365854,82.7317073170732,44.5459905660377,6.86585365853658,19.4634146341463,35.2756892230576,15.9390243902439,20.9024390243902,76.2543757292882,21.0487804878049,9.68292682926829,32.3658536585366,42.0487804878049,7.68292682926829,4.26829268292683,14.2073170731707
"332","ORL","Magic",2014,95.6404494382023,37.5280898876404,82.9438202247191,45.2451910051477,6.61797752808989,19.247191011236,34.3841214244016,13.9662921348315,19.2921348314607,72.3937099592312,20.685393258427,10.1348314606742,32.0337078651685,42.1685393258427,7.92134831460674,3.98876404494382,14.5955056179775
"333","ORL","Magic",2015,101.966292134831,39.3595505617978,86.8988764044944,45.2935091802431,7.8876404494382,22.4719101123596,35.1,15.3595505617978,20.314606741573,75.608407079646,23.5955056179775,10.4719101123596,33.1123595505618,43.5842696629214,8.26966292134832,5.04494382022472,13.752808988764
"334","ORL","Magic",2016,100.887640449438,38.0674157303371,86.6404494382023,43.9372325249643,8.57303370786517,25.876404494382,33.1306990881459,16.1797752808989,21.7303370786517,74.4570837642192,22.0449438202247,9.85393258426966,33.4157303370786,43.2696629213483,7.13483146067416,4.80898876404494,13.2921348314607
"335","ORL","Magic",2017,103.102272727273,38.7727272727273,85.9772727272727,45.096484271742,10.2159090909091,29.3522727272727,34.8044909020519,15.3409090909091,20.375,75.292805354155,23.5,8.82954545454546,33.0795454545455,41.9090909090909,7.625,5.02272727272727,14.0795454545455
"336","ORL","Magic",2018,106,39.8351648351648,88.7032967032967,44.908325074331,11.2197802197802,32.010989010989,35.0497768623412,15.1098901098901,19.6043956043956,77.0739910313901,25.1098901098901,9.92307692307693,35.4505494505495,45.3736263736264,6.62637362637363,5.28571428571429,12.8461538461538
"337","ORL","Magic",2019,106.735632183908,38.9770114942529,88.7241379310345,43.9305609534914,11.1724137931035,32.7241379310345,34.1412012644889,17.6091954022989,22.816091954023,77.1788413098237,23.9310344827586,10.2988505747126,34.1609195402299,44.4597701149425,8.42528735632184,5.29885057471264,12.6091954022988
"338","ORL","Magic",2020,105.197368421053,38.7105263157895,90.1973684210526,42.9175784099198,11.0394736842105,32.3421052631579,34.13344182262,16.7368421052632,21.6315789473684,77.3722627737226,22.1315789473684,10.5394736842105,35.5657894736842,46.1052631578947,7.06578947368421,4.48684210526316,12.4868421052632
"339","ORL","Magic",2021,103.872093023256,38.1744186046512,88.1511627906977,43.3056325023084,12.1860465116279,36.6976744186046,33.2065906210393,15.3372093023256,19.4883720930233,78.6992840095465,23.6279069767442,9.08139534883721,35.2558139534884,44.3372093023256,6.83720930232558,4.73255813953488,13.8953488372093
"340","ORL","Magic",2022,109.081081081081,39.2162162162162,84.5405405405405,46.3874680306905,10.8108108108108,32.1081081081081,33.6700336700337,19.8378378378378,24.5945945945946,80.6593406593407,22.0540540540541,10.2432432432432,33.8108108108108,44.0540540540541,7.08108108108108,5.13513513513514,15.7567567567568
"341","IND","Pacers",2003,90.3877551020408,33.0918367346939,76.7040816326531,43.1422109884262,5.55102040816327,15.9591836734694,34.7826086956522,18.6530612244898,24.5816326530612,75.8821087588211,20.9795918367347,11.6122448979592,30.1122448979592,41.7244897959184,8.80612244897959,5.21428571428571,13.4183673469388
"342","IND","Pacers",2004,91.7052631578947,32,74.8736842105263,42.7386475467454,6.47368421052632,19.0105263157895,34.0531561461794,21.2315789473684,26.8315789473684,79.1290702236171,18.1263157894737,10.5894736842105,29.4105263157895,40,7.57894736842105,4.56842105263158,13.5684210526316
"343","IND","Pacers",2005,93.5795454545455,33.7840909090909,76.0909090909091,44.3996415770609,6.54545454545455,18.7840909090909,34.8457350272232,19.4659090909091,26.375,73.8043946574752,19.75,10.7727272727273,31.0568181818182,41.8295454545455,7.20454545454546,4.95454545454546,14.6931818181818
"344","IND","Pacers",2006,95.609756097561,35.0243902439024,80.0121951219512,43.7738149672306,5.86585365853658,16.9390243902439,34.6292296616271,19.6951219512195,25.9146341463415,76,20.4878048780488,12.0731707317073,29.7682926829268,41.8414634146341,7.30487804878049,5.45121951219512,15.890243902439
"345","IND","Pacers",2007,103.987804878049,37.8292682926829,85.280487804878,44.3586443586444,9.20731707317073,24.6463414634146,37.357743691242,19.1219512195122,24.9024390243902,76.7874632713026,22.7317073170732,11.0243902439024,32.109756097561,43.1341463414634,7.59756097560976,5.02439024390244,14.719512195122
"346","IND","Pacers",2008,105.085365853659,39.2682926829268,86.3414634146341,45.4802259887006,7.95121951219512,21.0365853658537,37.7971014492754,18.5975609756098,23.0487804878049,80.6878306878307,21.6463414634146,11.2682926829268,32.4512195121951,43.719512195122,6.98780487804878,5.29268292682927,13.9756097560976
"347","IND","Pacers",2009,100.768292682927,36.8292682926829,83.2073170731707,44.2620548145977,8.03658536585366,23.1219512195122,34.7573839662447,19.0731707317073,24.6219512195122,77.4640911342249,21.0975609756098,9.57317073170732,31.9268292682927,41.5,7.13414634146342,5.35365853658537,14.2439024390244
"348","IND","Pacers",2010,99.2413793103448,36.4022988505747,82.6206896551724,44.0595436839176,7.05747126436781,19.8850574712644,35.4913294797688,19.3793103448276,24.7931034482759,78.1641168289291,19.4367816091954,11.2528735632184,32,43.2528735632184,7.18390804597701,5.5632183908046,14.7011494252874
"349","IND","Pacers",2011,96.7402597402597,35.3896103896104,81.1558441558442,43.6069771163386,5.90909090909091,16.3766233766234,36.0824742268041,20.0519480519481,25.6753246753247,78.0981284774912,18.2727272727273,12.4935064935065,31.4025974025974,43.8961038961039,7.77922077922078,5.41558441558442,13.3116883116883
"350","IND","Pacers",2012,94.18,34.57,79.38,43.5500125976316,6.74,19.63,34.3352012226184,18.3,24.57,74.4810744810745,19.77,12.85,32.96,45.81,6.83,5.98,14.73
"351","IND","Pacers",2013,95.7722772277228,35.5247524752475,79.0990099009901,44.9117536612843,6.82178217821782,18.8910891089109,36.1111111111111,17.9009900990099,23.2772277227723,76.9034453424075,19.8811881188119,9.8019801980198,33.9108910891089,43.7128712871287,6.77227722772277,5.20792079207921,14.1188118811881
"352","IND","Pacers",2014,97.1123595505618,36.314606741573,82.7191011235955,43.9011138277642,7.44943820224719,21.2359550561798,35.0793650793651,17.0337078651685,22.5505617977528,75.5356253114101,21.314606741573,10.2022471910112,34.3483146067416,44.5505617977528,6.24719101123596,4.67415730337079,13.5505617977528
"353","IND","Pacers",2015,101.5625,37.78125,84.3645833333333,44.7833065810594,8.03125,23.03125,34.8710990502035,17.96875,23.4270833333333,76.7007558915073,20.8229166666667,10.3854166666667,33.8020833333333,44.1875,8.89583333333333,5.04166666666667,14.1041666666667
"354","IND","Pacers",2016,105.391304347826,39.4673913043478,85.0326086956522,46.414419020836,8.75,23.2608695652174,37.6168224299065,17.7065217391304,22.054347826087,80.285855101035,22.5978260869565,9.27173913043478,32.9782608695652,42.25,8.23913043478261,4.92391304347826,13.2173913043478
"355","IND","Pacers",2017,105.076086956522,40.5978260869565,85.8260869565217,47.3024316109423,9.06521739130435,24.6630434782609,36.7562802996915,14.8152173913043,19.1847826086957,77.2237960339943,22.1630434782609,9.40217391304348,32.7173913043478,42.1195652173913,8.79347826086957,4.07608695652174,12.7717391304348
"356","IND","Pacers",2018,107.088888888889,40.9,87.1222222222222,46.945542660375,9.48888888888889,25.6333333333333,37.0177719982661,15.8,21.0111111111111,75.1983077736647,25.4777777777778,9.4,33.9111111111111,43.3111111111111,8.65555555555556,4.93333333333333,13.4555555555556
"357","IND","Pacers",2019,109.404761904762,41.8452380952381,88.2857142857143,47.3975188781014,10.3809523809524,28.4166666666667,36.5312107247591,15.3333333333333,19.4285714285714,78.921568627451,25.75,8.6547619047619,34.3333333333333,42.9880952380952,7.5,5.22619047619048,13.2738095238095
"358","IND","Pacers",2020,119.480519480519,44.8831168831169,94.948051948052,47.2712351251539,12.8441558441558,35.5844155844156,36.0948905109489,16.8701298701299,21.5064935064935,78.4420289855072,28.3506493506494,9.42857142857143,34.8051948051948,44.2337662337662,8.77922077922078,6.46753246753247,13.7402597402597
"359","IND","Pacers",2021,111.116279069767,41.3604651162791,89.5,46.2128101857867,12.1279069767442,35.4767441860465,34.1855129465749,16.2674418604651,21.2441860465116,76.5736179529283,25.3604651162791,11.2325581395349,32.7441860465116,43.9767441860465,7.18604651162791,5.61627906976744,13.7558139534884
"360","IND","Pacers",2022,114.714285714286,41.0571428571429,89.7428571428571,45.7497612225406,14.0571428571429,39.0857142857143,35.9649122807017,18.5428571428571,23.4285714285714,79.1463414634146,27,10.1142857142857,32.5142857142857,42.6285714285714,8,6.25714285714286,14.9714285714286
"361","PHI","76ers",2003,87.7439024390244,32.6341463414634,76.2073170731707,42.822851656265,4.1219512195122,12.0853658536585,34.1069626639758,18.3536585365854,24.4024390243902,75.2123938030984,19.9878048780488,11.4634146341463,29.3536585365854,40.8170731707317,7.96341463414634,4.36585365853658,14.719512195122
"362","PHI","76ers",2004,98.448275862069,35.7931034482759,81.9195402298851,43.6929984565736,6.18390804597701,17.8045977011494,34.7320852162686,20.6781609195402,26.3218390804598,78.5589519650655,20.7241379310345,10.9885057471264,30.5287356321839,41.5172413793103,9.16091954022989,3.91954022988506,15
"363","PHI","76ers",2005,99.3536585365854,36.5975609756098,79.8292682926829,45.8447907118851,4.57317073170732,12.5731707317073,36.372453928225,21.5853658536585,28.4146341463415,75.9656652360515,20.1585365853659,10.6463414634146,29.5731707317073,40.219512195122,7.9390243902439,4.92682926829268,13.5609756097561
"364","PHI","76ers",2006,94.9390243902439,35.7560975609756,78.1463414634146,45.7553058676654,3.46341463414634,10.0365853658537,34.5078979343864,19.9634146341463,26.0365853658537,76.6744730679157,20.3536585365854,10.9634146341463,28.6951219512195,39.6585365853659,7.19512195121951,4.75609756097561,14.719512195122
"365","PHI","76ers",2007,95.8863636363636,36.8522727272727,80.6363636363636,45.7018038331454,3.55681818181818,11.3522727272727,31.3313313313313,18.625,26.3295454545455,70.7380233059991,20.0909090909091,13.0454545454545,28.6136363636364,41.6590909090909,8.69318181818182,4.79545454545454,13.6022727272727
"366","PHI","76ers",2008,96.7954545454545,36.375,79.3409090909091,45.8464623317101,4.27272727272727,13.2613636363636,32.2193658954584,19.7727272727273,26.5909090909091,74.3589743589744,19.9318181818182,12.3522727272727,28.5113636363636,40.8636363636364,7.89772727272727,4.92045454545454,13.5113636363636
"367","PHI","76ers",2009,97.7317073170732,37.6463414634146,81.780487804878,46.0334029227557,5.78048780487805,16.8414634146341,34.3229543808834,16.6585365853659,22.0487804878049,75.5530973451328,21.0121951219512,11.4756097560976,29.5243902439024,41,8.13414634146342,5.35365853658537,13.8414634146341
"368","PHI","76ers",2010,98.2988505747126,37.8620689655172,82.5747126436782,45.8518930957684,5.45977011494253,15.2873563218391,35.7142857142857,17.1149425287356,22.2758620689655,76.8317853457172,22.5632183908046,10.3793103448276,31.3563218390805,41.735632183908,7.50574712643678,4.28735632183908,12.0344827586207
"369","PHI","76ers",2011,92.3291139240506,36.5569620253165,82.6708860759494,44.2198744449548,5.07594936708861,14.3544303797468,35.3615520282187,14.1392405063291,19.1772151898734,73.7293729372937,21.379746835443,10.6835443037975,32.2405063291139,42.9240506329114,7.91139240506329,5.17721518987342,10.7721518987342
"370","PHI","76ers",2012,93.1707317073171,37.3048780487805,84.0853658536585,44.3654822335025,6.31707317073171,17.5365853658537,36.0222531293463,12.2439024390244,16.7926829268293,72.9121278140886,22.7682926829268,10.9268292682927,30.4024390243902,41.3292682926829,7.42682926829268,4.68292682926829,12.5609756097561
"371","PHI","76ers",2013,99.4512195121951,37.9024390243902,87.1951219512195,43.4685314685315,7.03658536585366,22.5243902439024,31.2398484028154,16.609756097561,23.390243902439,71.0114702815433,21.8414634146341,11.5731707317073,31.1707317073171,42.7439024390244,9.32926829268293,4.02439024390244,16.4390243902439
"372","PHI","76ers",2014,92.1111111111111,33.7555555555556,82.3222222222222,41.0041841004184,8.2,25.7666666666667,31.8240620957309,16.4,24.2444444444444,67.6443629697525,20.5444444444444,11.7555555555556,31.1222222222222,42.8777777777778,9.67777777777778,5.87777777777778,17.2
"373","PHI","76ers",2015,97.2696629213483,35.9325842696629,83.8539325842697,42.8514002411899,9.26966292134832,27.752808988764,33.4008097165992,16.1348314606742,23.2921348314607,69.2715870718765,21.2921348314607,9.61797752808989,32.0561797752809,41.6741573033708,8.51685393258427,6,16.0112359550562
"374","PHI","76ers",2016,101.966292134831,37.314606741573,85.0337078651685,43.8821353065539,9.8876404494382,29.5393258426966,33.4728033472803,17.4494382022472,22.561797752809,77.3406374501992,23.3820224719101,9.87640449438202,33.1685393258427,43.0449438202247,8.41573033707865,5.1685393258427,16.2696629213483
"375","PHI","76ers",2017,109.59793814433,40.5257731958763,86.7938144329897,46.6920061765055,10.9175257731959,29.8247422680412,36.6055997234704,17.6288659793814,23.5257731958763,74.9342681858019,26.8144329896907,10.9381443298969,36.680412371134,47.6185567010309,8.3298969072165,5.08247422680412,15.7422680412371
"376","PHI","76ers",2018,114.443298969072,41.3092783505155,87.8969072164948,46.9974196575182,10.7319587628866,30.1134020618557,35.6384799726121,21.0927835051546,27.2680412371134,77.3534971644612,26.680412371134,11,36.8247422680412,47.8247422680412,7.30927835051546,5.30927835051546,14.8247422680412
"377","PHI","76ers",2019,109.678571428571,40.5,87.8690476190476,46.0913155398997,11.3214285714286,31.6071428571429,35.819209039548,17.3571428571429,22.952380952381,75.6224066390041,25.4285714285714,10.7738095238095,35.4166666666667,46.1904761904762,8.04761904761905,5.54761904761905,13.7738095238095
"378","PHI","76ers",2020,117.058139534884,42.6279069767442,89.1279069767442,47.8277886497065,11.4418604651163,30.7906976744186,37.1601208459215,20.3604651162791,27.093023255814,75.1502145922747,24.5697674418605,10.1511627906977,36.3837209302326,46.5348837209302,9.26744186046512,6.47674418604651,14.1976744186047
"379","PHI","76ers",2021,109.428571428571,39.1530612244898,83.969387755102,46.6277798031352,11.734693877551,32.0714285714286,36.5892459433662,19.3877551020408,23.6632653061225,81.9318671841311,23.4489795918367,8.53061224489796,33.2448979591837,41.7755102040816,7.81632653061225,5.25510204081633,12.1632653061224
"380","PHI","76ers",2022,111.441176470588,39.7058823529412,85.0294117647059,46.6966447595987,12.6764705882353,33.5882352941176,37.7408056042032,19.3529411764706,23.5588235294118,82.147315855181,24.0588235294118,8.82352941176471,32.6764705882353,41.5,9.17647058823529,4.64705882352941,14.0588235294118
"381","PHX","Suns",2003,94.1829268292683,36.0731707317073,81.3536585365854,44.3411782341478,5.0609756097561,14.6585365853659,34.5257903494176,16.9756097560976,22.7439024390244,74.6380697050938,19.3414634146341,11.2682926829268,29.3414634146341,40.609756097561,8.95121951219512,4.67073170731707,14.6707317073171
"382","PHX","Suns",2004,110.659793814433,41.0103092783505,85.4639175257732,47.9855247285887,9.5360824742268,23.9381443298969,39.8363479758829,19.1030927835052,25.4329896907216,75.1114714227807,23.0309278350515,11.8350515463918,32.1443298969072,43.979381443299,6.83505154639175,5.63917525773196,13.2783505154639
"383","PHX","Suns",2005,108.137254901961,41.4803921568627,86.5490196078431,47.9270502945174,10.0098039215686,25.1666666666667,39.7740553174912,15.1666666666667,18.6862745098039,81.1647429171039,25.9509803921569,9.12745098039216,31.6666666666667,40.7941176470588,6.49019607843137,4.8921568627451,12.4313725490196
"384","PHX","Suns",2006,109.483870967742,41.0430107526882,83.3870967741936,49.2198581560284,9.27956989247312,23.3440860215054,39.7512666973745,18.1182795698925,22.5268817204301,80.4295942720764,25.5806451612903,9.01075268817204,31.4623655913978,40.4731182795699,6.6989247311828,4.8494623655914,13.9032258064516
"385","PHX","Suns",2007,109.51724137931,41.1724137931034,82.6896551724138,49.791492910759,8.26436781609195,21.1264367816092,39.1186071817193,18.9080459770115,24.4712643678161,77.2663222170033,26.2298850574713,8.81609195402299,32.6896551724138,41.5057471264368,6.41379310344827,6.35632183908046,13.7586206896552
"386","PHX","Suns",2008,109.439024390244,41.1341463414634,81.6463414634146,50.3808812546677,6.74390243902439,17.6219512195122,38.2698961937716,20.4268292682927,27.4512195121951,74.4113727232341,23.2317073170732,10.9756097560976,30.7317073170732,41.7073170731707,7.18292682926829,5.1219512195122,15.4024390243902
"387","PHX","Suns",2009,109.724489795918,40.2755102040816,82.265306122449,48.9580749193749,8.9795918367347,22.0510204081633,40.721888014808,20.1938775510204,26.1938775510204,77.0938839111804,22.9081632653061,11.030612244898,31.5,42.530612244898,5.8469387755102,4.93877551020408,13.765306122449
"388","PHX","Suns",2010,105.012195121951,39.2560975609756,83.4634146341463,47.0338983050847,8.54878048780488,22.6463414634146,37.7490576198169,17.9512195121951,23.6463414634146,75.9154203197524,23.719512195122,10.0121951219512,30.219512195122,40.2317073170732,6.64634146341463,4.35365853658537,13.609756097561
"389","PHX","Suns",2011,98.3636363636364,37.8030303030303,82.5,45.821854912764,6.72727272727273,19.6212121212121,34.2857142857143,16.030303030303,21.1666666666667,75.7337151037939,22.5151515151515,10.8636363636364,30.8333333333333,41.6969696969697,6.53030303030303,5.54545454545454,13.5151515151515
"390","PHX","Suns",2012,95.1829268292683,37.3292682926829,84.3536585365854,44.2532889981206,5.85365853658537,17.7439024390244,32.9896907216495,14.6707317073171,19.7317073170732,74.3510506798517,22.6219512195122,11.6951219512195,29.9268292682927,41.6219512195122,8.03658536585366,5.29268292682927,14.9390243902439
"391","PHX","Suns",2013,105.231707317073,38.6829268292683,83.4756097560976,46.3403944485026,9.32926829268293,25.0609756097561,37.2262773722628,18.5365853658537,24.4390243902439,75.8483033932136,19.0609756097561,11.3170731707317,31.719512195122,43.0365853658537,8.39024390243902,4.5609756097561,14.8292682926829
"392","PHX","Suns",2014,102.625,38.6590909090909,85.6363636363636,45.1433121019108,8.54545454545454,25.1363636363636,33.996383363472,16.7613636363636,22.0681818181818,75.9526261585994,20.1818181818182,10.7954545454545,32.3636363636364,43.1590909090909,8.64772727272727,4.625,14.7954545454545
