Country Name,Country Code,Indicator Name,Indicator Code,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
Asie du Sud (BIRD et IDA),TSA,"Population active, total",SL.TLF.TOTL.IN,503888434,513023296,522021044,530876520,539548585,547478786,559166235,570862969,582525049,595004271,607923460,614421785,621318266,625171783,627411747,631333364,633274254,638038563,639638395,670508999,667197351,675059341,695260607
Afrique subsaharienne (BIRD et IDA),TSS,"Population active, total",SL.TLF.TOTL.IN,256518096,263954255,271723535,279676914,287893047,296262468,304390123,312545812,320732465,328517889,335649128,345378713,351768365,358839923,369025058,381027064,393204172,405010885,417003551,430412786,437699034,453608449,470290988
Trinité-et-Tobago,TTO,"Population active, total",SL.TLF.TOTL.IN,604964,610493,623433,639823,663384,679217,688837,690781,697130,694170,679616,674603,693119,694768,707968,696897,693991,697929,712761,695102,672932,668306,678100
Tunisie,TUN,"Population active, total",SL.TLF.TOTL.IN,3279579,3332508,3382757,3428609,3468620,3502286,3572996,3648430,3729378,3810664,3892730,3974997,4077364,4084374,4103893,4121291,4162572,4178516,4204927,4240590,4066606,4164773,4247339
Turquie,TUR,"Population active, total",SL.TLF.TOTL.IN,22057291,22466618,22818051,22701681,22213390,22722966,22701823,23120323,23860351,24758043,25813718,26962928,27572517,28737693,29598166,30767621,31859054,32879109,33440312,33612480,31643711,33317079,34427719
Tuvalu,TUV,"Population active, total",SL.TLF.TOTL.IN,,,,,,,,,,,,,,,,,,,,,,,
Tanzanie,TZA,"Population active, total",SL.TLF.TOTL.IN,16486056,16955479,17496682,18051900,18621845,19204746,19802584,20225225,20635599,21001337,21393289,21865045,22376520,22926545,23506979,24329561,25227844,26155211,27089226,28031346,27839215,29342820,30643514
Ouganda,UGA,"Population active, total",SL.TLF.TOTL.IN,8289243,8537792,8810532,9100783,9377842,9660213,9960400,10281641,10622845,10979617,11353046,11740672,12143029,12561282,13026478,13550001,14163205,14847009,15501519,16175558,16728018,17466536,18197126
Ukraine,UKR,"Population active, total",SL.TLF.TOTL.IN,23195753,23064790,22951193,22824874,22682516,22529601,22365498,22455476,22353775,22246256,22140771,22037073,21940939,21834999,21670714,21563197,21453122,21345004,21244133,21148251,20585937,20285701,
"Revenu intermédiaire, tranche supérieure",UMC,"Population active, total",SL.TLF.TOTL.IN,1223624506,1237496711,1253093635,1268183326,1284283131,1298917845,1311027663,1324286798,1332670649,1339555527,1343018650,1357086725,1368689210,1373884590,1381681353,1391531326,1397890252,1404371646,1411915662,1419618738,1375460179,1420787781,1360727516
Uruguay,URY,"Population active, total",SL.TLF.TOTL.IN,1498137,1539514,1504842,1487819,1502865,1509310,1578246,1633168,1646995,1675615,1674178,1730444,1720216,1720501,1757881,1742337,1742862,1738336,1735162,1743411,1684519,1738442,1757161
États-Unis,USA,"Population active, total",SL.TLF.TOTL.IN,146165416,147200475,148166550,148886198,150113013,152044690,154154002,155503665,157246174,157377606,157357516,157443452,158452840,158809862,159540139,160644681,162448669,163971527,165307010,167100511,165641653,166189867,169229171
Ouzbékistan,UZB,"Population active, total",SL.TLF.TOTL.IN,9623838,9849525,10082474,10306689,10481912,10662124,10837957,11000725,11180564,11379639,11738208,12082920,12261713,12427026,12590956,12741289,12903896,13077212,13226129,13371837,13371680,13741206,14040336
Saint-Vincent-et-les Grenadines,VCT,"Population active, total",SL.TLF.TOTL.IN,49519,49859,50332,50798,51102,51342,51758,52082,52383,52546,52598,52671,52738,52760,52773,52821,52833,52855,52975,52973,50784,51364,52095
Venezuela,VEN,"Population active, total",SL.TLF.TOTL.IN,10348118,10617423,10802303,10980655,11373943,11695705,12062613,12233922,12453087,12638870,12831302,13014061,13131113,13251950,13365100,13467003,13499592,13257948,12619008,11431538,10451032,10501194,10811318
Îles Vierges britanniques,VGB,"Population active, total",SL.TLF.TOTL.IN,,,,,,,,,,,,,,,,,,,,,,,
Îles Vierges (EU),VIR,"Population active, total",SL.TLF.TOTL.IN,47925,50147,49717,48940,50874,52106,52734,53576,53658,53822,52343,53049,52225,49378,48813,50865,50528,51143,47523,45034,44457,45794,45325
Viet Nam,VNM,"Population active, total",SL.TLF.TOTL.IN,39197846,40501911,41125859,41724856,42252511,43725098,45207163,46689587,48035092,49365082,50409727,51233476,51880301,53110641,53761703,54503887,54678041,54999075,55246118,55877866,54751935,55034918,55951059
Vanuatu,VUT,"Population active, total",SL.TLF.TOTL.IN,75350,78286,81441,84164,86956,89716,92332,95298,98116,101100,103884,106198,108633,111137,113465,116043,118487,120992,123834,126759,128714,132757,136880
Monde,WLD,"Population active, total",SL.TLF.TOTL.IN,2749791972,2787637046,2826623172,2867106302,2909611894,2953272405,2998001308,3043010687,3081683086,3118046560,3150944917,3186404376,3219496746,3243926620,3272031597,3304706924,3335211442,3364143829,3393791823,3453408726,3401307789,3455348900,3428273175
Samoa,WSM,"Population active, total",SL.TLF.TOTL.IN,59884,59942,60129,60387,60617,60907,61484,61993,62711,63710,64464,65057,66042,66854,67611,68133,68517,69251,70144,70843,71346,73214,74694
Kosovo,XKX,"Population active, total",SL.TLF.TOTL.IN,,,,,,,,,,,,,,,,,,,,,,,
"Yémen, Rép. du",YEM,"Population active, total",SL.TLF.TOTL.IN,4261847,4342810,4427905,4517995,4614959,4730371,4868070,5016910,5171424,5329984,5491295,5582610,5677003,5777525,5882886,6153998,6403465,6652109,6894546,7138301,7295686,7534852,7815910
Afrique du Sud,ZAF,"Population active, total",SL.TLF.TOTL.IN,18506395,18895840,19289342,19672944,20036920,20373728,20698572,21019310,21338378,21088301,19990943,21055801,21285409,21678833,21981198,23120551,23430091,23776332,23771537,24142655,22920638,23621462,24308964
Zambie,ZMB,"Population active, total",SL.TLF.TOTL.IN,3008678,3115207,3227203,3342089,3462677,3591422,3732078,3881010,4037927,4200400,4365867,4525822,4688259,4857219,5033650,5215101,5402043,5593157,5789287,6117559,6488754,6699866,6938998
Zimbabwe,ZWE,"Population active, total",SL.TLF.TOTL.IN,4513594,4554987,4585027,4613761,4629617,4633728,4657154,4690574,4712800,4745234,4788110,4843119,4931171,5051977,5186851,5329948,5478775,5625665,5770226,5912685,6008633,6200666,6400551
