Data Source,Indicateurs du développement dans le monde,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
Last Updated Date,10/26/2023,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
Country Name,Country Code,Indicator Name,Indicator Code,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
Finlande,FIN,PIB ($ US courants),NY.GDP.MKTP.CD,1.2602E+11,1.29533E+11,1.40404E+11,1.71652E+11,1.97479E+11,2.04885E+11,2.17089E+11,2.56378E+11,2.85716E+11,2.53498E+11,2.49424E+11,2.75604E+11,2.5829E+11,2.71362E+11,2.74863E+11,2.34534E+11,2.40771E+11,2.55648E+11,2.75708E+11,2.68515E+11,2.71886E+11,2.96388E+11,2.80826E+11
Fidji,FJI,PIB ($ US courants),NY.GDP.MKTP.CD,1678219508,1652462063,1833279985,2300492002,2708078477,2980403465,3076305453,3378314600,3523185920,2870624636,3140167239,3779412255,3972028510,4189968870,4857103847,4682480304,4930213788,5353468388,5581425891,5481692622,4477030180,4296235428,4943248200
France,FRA,PIB ($ US courants),NY.GDP.MKTP.CD,1.36564E+12,1.37766E+12,1.50141E+12,1.84454E+12,2.11963E+12,2.19695E+12,2.32054E+12,2.66059E+12,2.9303E+12,2.70089E+12,2.64519E+12,2.86516E+12,2.68367E+12,2.81188E+12,2.85596E+12,2.43919E+12,2.47296E+12,2.59515E+12,2.79096E+12,2.72887E+12,2.63901E+12,2.95788E+12,2.78291E+12
Îles Féroé,FRO,PIB ($ US courants),NY.GDP.MKTP.CD,1067109509,1160268142,1275093662,1501941505,1724770867,1759739599,2017680722,2339015385,2489873331,2296065313,2331796784,2505740886,2427200583,2690110671,2914012852,2573906036,2813278761,2980057168,3188601035,3275684065,3248670978,3649878680,
"Micronésie, États fédérés de",FSM,PIB ($ US courants),NY.GDP.MKTP.CD,233271800,240970900,242517200,245432900,240236000,250281900,253541900,256787200,263145100,280284600,296944100,311301600,327248700,317214400,319271200,316489900,332265200,366666800,401932300,412000000,408000000,404028900,427094119.1
Gabon,GAB,PIB ($ US courants),NY.GDP.MKTP.CD,5080483628,5023265411,5335451104,6511903364,7770219004,9582783997,10327598309,12455409575,15571348329,12113699059,14372593014,18210307754,17170464001,17595744804,18203966900,14383107763,14023890264,14929487496,16867326390,16874405460,15314577168,20217946921,21071739228
Royaume-Uni,GBR,PIB ($ US courants),NY.GDP.MKTP.CD,1.66605E+12,1.64877E+12,1.78578E+12,2.0567E+12,2.42305E+12,2.54481E+12,2.70998E+12,3.093E+12,2.93168E+12,2.41757E+12,2.4914E+12,2.6664E+12,2.70634E+12,2.78632E+12,3.06522E+12,2.93486E+12,2.69966E+12,2.68349E+12,2.87815E+12,2.85706E+12,2.70461E+12,3.12248E+12,3.07067E+12
Géorgie,GEO,PIB ($ US courants),NY.GDP.MKTP.CD,3057475335,3219462780,3395766678,3991377904,5125365192,6410912050,7745249284,10172933118,12795147992,10766919442,12243219360,15107482383,16488819133,17190068236,17627336228,14953675993,15141598623,16242647230,17596922470,17470436259,15842922533,18629365612,24605375420
Ghana,GHA,PIB ($ US courants),NY.GDP.MKTP.CD,4982849054,5314871684,6166197192,7632720680,8881419348,10744562615,20885042153,24827333947,28679383241,26048726186,32197648061,39336668081,41271708600,62824629066,54783320577,49406014245,56164933479,60405920071,67298913752,68337974419,70043095503,79156409410,72838798788
Gibraltar,GIB,PIB ($ US courants),NY.GDP.MKTP.CD,,,,,,,,,,,,,,,,,,,,,,,
Guinée,GIN,PIB ($ US courants),NY.GDP.MKTP.CD,2995361112,2829435908,2950198724,3446441785,3635458214,2937071740,4220019243,6281917650,6964179188,6716904516,6853467833,6785137215,7638045226,8376613880,8778473643,8794202395,8595955601,10324668271,11857030366,13442861497,14177835841,16091817842,21227749389
Gambie,GMB,PIB ($ US courants),NY.GDP.MKTP.CD,782913866,687410630.5,578235309.3,487038679.4,961900640.7,1027701056,1054112488,1279703030,1561766956,1450142497,1543294945,1409693594,1415004743,1375609460,1229461732,1378176606,1484578897,1504909448,1670671340,1813609679,1812170878,2038414974,2273060863
Guinée-Bissau,GNB,PIB ($ US courants),NY.GDP.MKTP.CD,371095522,392621389.5,417806651.1,477458577.2,532062894.8,587029096,592365659.8,696910784,868154627.9,830126428.8,849878489.1,1099818592,989271155.1,1046087367,1054915581,1048229633,1179004911,1350177012,1504630234,1439638411,1431758232,1638517607,1633559092
Guinée équatoriale,GNQ,PIB ($ US courants),NY.GDP.MKTP.CD,1045998496,1461139022,1806742742,2484745935,4410764339,8217369093,10086528699,13071718759,19749893536,15027795173,16314443429,21357343682,22388344124,21948834290,21765453087,13185496881,11240808847,12200913888,13097012124,11364133546,10099157996,12269393392,11813908448
Grèce,GRC,PIB ($ US courants),NY.GDP.MKTP.CD,1.30458E+11,1.36309E+11,1.54564E+11,2.0237E+11,2.40964E+11,2.47875E+11,2.73547E+11,3.18903E+11,3.55909E+11,3.31309E+11,2.97125E+11,2.82996E+11,2.42029E+11,2.38908E+11,2.35458E+11,1.95684E+11,1.93148E+11,1.99844E+11,2.12049E+11,2.05257E+11,1.88926E+11,2.14874E+11,2.19066E+11
Grenade,GRD,PIB ($ US courants),NY.GDP.MKTP.CD,520044370.4,520444185.2,540336925.9,591018407.4,599118592.6,695555555.6,698700666.7,758683592.6,825976037,771275555.6,771014814.8,778655555.6,799881481.5,842618518.5,911496296.3,997007407.4,1061640741,1125685185,1166514815,1213485185,1043411111,1122800000,1256413185
Groenland,GRL,PIB ($ US courants),NY.GDP.MKTP.CD,1068024994,1086170639,1169136691,1558759744,1822499871,1849802648,2013106817,2249811365,2499092396,2529964061,2503167187,2684461608,2609678695,2684947140,2842065877,2499113085,2707146783,2851610656,3055791341,2997331094,3082909158,3235816195,
Guatemala,GTM,PIB ($ US courants),NY.GDP.MKTP.CD,19288928616,18405221418,20444205991,21576351799,23577298589,26783388709,29744247479,33567850095,38503718527,37126146369,40676579265,46876004265,49593926849,52996447956,57852150565,62186064719,66053402745,71653756504,73328369926,77172313916,77715183063,86053079767,95003333381
Guam,GUM,PIB ($ US courants),NY.GDP.MKTP.CD,,,3394000000,3569000000,3869000000,4213000000,4238000000,4397000000,4658000000,4828000000,4949000000,4984000000,5265000000,5399000000,5610000000,5799000000,5901000000,6013000000,6056000000,6366000000,5886000000,6123000000,
Guyana,GUY,PIB ($ US courants),NY.GDP.MKTP.CD,712667896.7,712167448.9,726131434.7,743063949,787814379.2,824880550.3,2379817987,2730971600,3025187428,3165663153,3432912511,3691384318,4063088529,4167800936,4127660158,4279840194,4482697337,4748174334,4787637006,5173760192,5471256595,8044498801,15357537068
Revenu élevé,HIC,PIB ($ US courants),NY.GDP.MKTP.CD,2.77641E+13,2.74891E+13,2.86609E+13,3.21255E+13,3.57716E+13,3.78311E+13,3.99625E+13,4.37561E+13,4.66239E+13,4.36694E+13,4.57598E+13,4.94125E+13,4.94461E+13,5.0054E+13,5.11341E+13,4.82736E+13,4.93063E+13,5.15709E+13,5.48397E+13,5.53155E+13,5.3938E+13,6.00167E+13,6.15358E+13
"Chine, RAS de Hong Kong",HKG,PIB ($ US courants),NY.GDP.MKTP.CD,1.71669E+11,1.69404E+11,1.66349E+11,1.61386E+11,1.691E+11,1.81569E+11,1.93535E+11,2.11597E+11,2.19279E+11,2.14048E+11,2.28639E+11,2.48514E+11,2.62629E+11,2.75697E+11,2.9146E+11,3.09386E+11,3.2086E+11,3.41273E+11,3.61731E+11,3.63075E+11,3.44943E+11,3.68911E+11,3.59839E+11
Honduras,HND,PIB ($ US courants),NY.GDP.MKTP.CD,7186638029,7651162302,7858255253,8230391505,8869299234,9757012869,10917476874,12361257681,13881731631,14587496229,15839344592,17710275997,18528554861,18499729063,19756533658,20979791685,21717604581,23136248046,24067750466,25089937109,23827859695,28488721296,31717700115
Pays pauvres très endettés (PPTE),HPC,PIB ($ US courants),NY.GDP.MKTP.CD,1.77568E+11,1.72627E+11,1.86798E+11,2.11521E+11,2.43387E+11,2.79221E+11,3.29711E+11,3.94094E+11,4.69266E+11,4.74595E+11,5.24406E+11,5.88453E+11,6.09296E+11,6.77647E+11,7.19694E+11,6.98814E+11,7.31975E+11,8.0985E+11,7.71242E+11,7.99161E+11,8.08664E+11,8.98772E+11,9.7011E+11
Croatie,HRV,PIB ($ US courants),NY.GDP.MKTP.CD,22128719418,23063323723,26757255952,35254833028,41855265955,45025328214,49532592593,59172904661,68342061762,61941466003,58693611581,62599775593,57231455635,59363124069,59214461630,50742086223,52391038979,55937483558,61330483610,61329267533,57624938982,68843674641,70964606465
Haïti,HTI,PIB ($ US courants),NY.GDP.MKTP.CD,6813565983,6331970413,6205847137,5071947798,6087360735,7030149791,7638739124,9228637766,10432962725,11597002930,11859312627,13008746039,13708925403,14902488489,15146883647,14849629408,14069277532,15093357143,16403864521,15016090930,14508222518,20877414952,20253551885
Hongrie,HUN,PIB ($ US courants),NY.GDP.MKTP.CD,47218411470,53749989092,67608919144,85285075492,1.04121E+11,1.13211E+11,1.15716E+11,1.40187E+11,1.58326E+11,1.31069E+11,1.32175E+11,1.41942E+11,1.28814E+11,1.35684E+11,1.41034E+11,1.25174E+11,1.2861E+11,1.43112E+11,1.60566E+11,1.6402E+11,1.57227E+11,1.82275E+11,1.78789E+11
BIRD seulement,IBD,PIB ($ US courants),NY.GDP.MKTP.CD,5.83944E+12,5.91167E+12,6.00127E+12,6.74793E+12,8.04352E+12,9.6158E+12,1.14039E+13,1.41661E+13,1.70002E+13,1.64879E+13,2.00482E+13,2.37395E+13,2.52312E+13,2.66213E+13,2.75195E+13,2.57743E+13,2.59721E+13,2.8689E+13,3.05201E+13,3.11819E+13,3.00366E+13,3.56156E+13,3.76357E+13
BIRD et IDA,IBT,PIB ($ US courants),NY.GDP.MKTP.CD,6.39224E+12,6.46706E+12,6.59718E+12,7.41182E+12,8.82257E+12,1.0527E+13,1.24933E+13,1.544E+13,1.85213E+13,1.80031E+13,2.17985E+13,2.55217E+13,2.71064E+13,2.86593E+13,2.9717E+13,2.79223E+13,2.81626E+13,3.09783E+13,3.28936E+13,3.36394E+13,3.24509E+13,3.82462E+13,4.04488E+13
IDA totale,IDA,PIB ($ US courants),NY.GDP.MKTP.CD,5.53225E+11,5.55728E+11,5.96914E+11,6.64924E+11,7.80117E+11,9.12148E+11,1.09062E+12,1.27445E+12,1.52148E+12,1.51576E+12,1.75074E+12,1.7821E+12,1.87505E+12,2.03805E+12,2.19744E+12,2.14672E+12,2.1889E+12,2.28878E+12,2.37351E+12,2.45726E+12,2.4135E+12,2.63095E+12,2.81327E+12
IDA mélange,IDB,PIB ($ US courants),NY.GDP.MKTP.CD,2.06737E+11,2.06419E+11,2.27772E+11,2.56312E+11,3.11522E+11,3.72742E+11,4.69295E+11,5.41265E+11,6.40036E+11,6.06966E+11,7.1559E+11,8.23906E+11,9.09186E+11,9.89607E+11,1.07698E+12,1.01784E+12,9.77322E+11,9.60024E+11,1.04886E+12,1.0697E+12,1.00257E+12,1.09604E+12,1.1733E+12
Indonésie,IDN,PIB ($ US courants),NY.GDP.MKTP.CD,1.65021E+11,1.60447E+11,1.95661E+11,2.34772E+11,2.56837E+11,2.85869E+11,3.64571E+11,4.32217E+11,5.10229E+11,5.3958E+11,7.55094E+11,8.92969E+11,9.1787E+11,9.12524E+11,8.90815E+11,8.60854E+11,9.31877E+11,1.01562E+12,1.04227E+12,1.1191E+12,1.05905E+12,1.18651E+12,1.3191E+12
IDA seulement,IDX,PIB ($ US courants),NY.GDP.MKTP.CD,3.47409E+11,3.50283E+11,3.69953E+11,4.09446E+11,4.69275E+11,5.39967E+11,6.2135E+11,7.33405E+11,8.8188E+11,9.09364E+11,1.03574E+12,9.58377E+11,9.65873E+11,1.04844E+12,1.12046E+12,1.12888E+12,1.21157E+12,1.32875E+12,1.32464E+12,1.38756E+12,1.41093E+12,1.53488E+12,1.63993E+12
Île de Man,IMN,PIB ($ US courants),NY.GDP.MKTP.CD,1563667800,1659131244,1947332922,2328658228,2822358473,3032409189,3422735302,4466353635,5928788781,5486918995,5920366628,6565668781,6690228489,7001180246,7708459145,7084795708,6846373277,6979791187,7491654051,7314966839,6684229269,,
Inde,IND,PIB ($ US courants),NY.GDP.MKTP.CD,4.68395E+11,4.85441E+11,5.14938E+11,6.07699E+11,7.09149E+11,8.20382E+11,9.4026E+11,1.21674E+12,1.1989E+12,1.34189E+12,1.67562E+12,1.82305E+12,1.82764E+12,1.85672E+12,2.03913E+12,2.10359E+12,2.2948E+12,2.65147E+12,2.70293E+12,2.83561E+12,2.6716E+12,3.15031E+12,3.38509E+12
Non classifié,INX,PIB ($ US courants),NY.GDP.MKTP.CD,,,,,,,,,,,,,,,,,,,,,,,
Irlande,IRL,PIB ($ US courants),NY.GDP.MKTP.CD,1.00208E+11,1.09347E+11,1.28596E+11,1.64671E+11,1.94372E+11,2.11877E+11,2.32181E+11,2.70079E+11,2.75447E+11,2.36443E+11,2.21914E+11,2.39003E+11,2.25629E+11,2.38341E+11,2.59171E+11,2.91775E+11,2.99091E+11,3.36378E+11,3.85737E+11,3.99322E+11,4.25852E+11,5.04183E+11,5.29245E+11
"Iran, République islamique d’",IRN,PIB ($ US courants),NY.GDP.MKTP.CD,1.09592E+11,1.26879E+11,1.28627E+11,1.53545E+11,1.90043E+11,2.26452E+11,2.66299E+11,3.49882E+11,4.12336E+11,4.16397E+11,4.86808E+11,6.26133E+11,6.44036E+11,4.92776E+11,4.60383E+11,4.08213E+11,4.57955E+11,4.8663E+11,3.27901E+11,2.8365E+11,2.39735E+11,3.59097E+11,3.88544E+11
Iraq,IRQ,PIB ($ US courants),NY.GDP.MKTP.CD,48364250944,36176430129,32928454672,21921569479,36627901762,49954890353,65140147197,88837055195,1.31614E+11,1.11658E+11,1.38517E+11,1.8575E+11,2.18002E+11,2.34638E+11,2.28416E+11,1.66774E+11,1.66602E+11,1.87218E+11,2.27367E+11,2.33636E+11,1.80924E+11,2.07692E+11,2.64182E+11
Islande,ISL,PIB ($ US courants),NY.GDP.MKTP.CD,9025660362,8234846523,9318398444,11429335645,13825309101,16852971987,17465318552,21652505597,18074619562,13154416197,13751161918,15221622926,14751508134,16125060515,17867662178,17517210519,20793168031,24728285177,26260850582,24663643102,21553080484,25552639899,27841648044
Israël,ISR,PIB ($ US courants),NY.GDP.MKTP.CD,1.36035E+11,1.34637E+11,1.2506E+11,1.31299E+11,1.39974E+11,1.47084E+11,1.5867E+11,1.84053E+11,2.2053E+11,2.11968E+11,2.38364E+11,2.66792E+11,2.62282E+11,2.97733E+11,3.1433E+11,3.03414E+11,3.22103E+11,3.58245E+11,3.76692E+11,4.02471E+11,4.13268E+11,4.88527E+11,5.22033E+11
Italie,ITA,PIB ($ US courants),NY.GDP.MKTP.CD,1.14668E+12,1.16802E+12,1.27677E+12,1.57762E+12,1.80654E+12,1.85822E+12,1.94955E+12,2.2131E+12,2.40866E+12,2.19993E+12,2.1361E+12,2.29499E+12,2.08696E+12,2.14192E+12,2.16201E+12,1.83664E+12,1.87707E+12,1.9618E+12,2.09193E+12,2.0113E+12,1.89721E+12,2.11436E+12,2.01043E+12
Jamaïque,JAM,PIB ($ US courants),NY.GDP.MKTP.CD,9005064475,9194727831,9719009562,9430234852,10174664854,11243865788,11930179173,12799600075,13709401444,12120458141,13220549858,14444661488,14807086491,14264205124,13899225340,14188938781,14077105503,14808984881,15730791526,15830766372,13812421859,14657586359,17097760745
Jordanie,JOR,PIB ($ US courants),NY.GDP.MKTP.CD,8460789845,8975812449,9582512831,10195627645,11411706629,12588998590,15056981664,17110442867,22658730357,24537876056,27133804225,29524149155,31634561690,34454440141,36847643521,38587017887,39892551127,41608435915,43370860704,44503005775,43579916197,45116317042,47451499859
Japon,JPN,PIB ($ US courants),NY.GDP.MKTP.CD,4.96836E+12,4.37471E+12,4.18285E+12,4.51956E+12,4.89312E+12,4.83147E+12,4.60166E+12,4.57975E+12,5.10668E+12,5.28949E+12,5.75907E+12,6.23315E+12,6.27236E+12,5.21233E+12,4.89699E+12,4.44493E+12,5.00368E+12,4.93084E+12,5.04088E+12,5.11799E+12,5.04879E+12,5.00554E+12,4.23114E+12
Kazakhstan,KAZ,PIB ($ US courants),NY.GDP.MKTP.CD,18291990619,22152689130,24636598581,30833692831,43151647003,57123671734,81003864916,1.0485E+11,1.33442E+11,1.15309E+11,1.48047E+11,1.92626E+11,2.07999E+11,2.36635E+11,2.21416E+11,1.84388E+11,1.37278E+11,1.66806E+11,1.7934E+11,1.81667E+11,1.71082E+11,1.97112E+11,2.20623E+11
Kenya,KEN,PIB ($ US courants),NY.GDP.MKTP.CD,12705350153,12986007426,13147736954,14904517650,16095337094,18737895401,25825512278,31958195182,35895153328,42347217913,45405615233,46869473166,56396704833,61671440481,68285796663,70120446664,74815143796,82036511259,92202979941,1.00378E+11,1.00658E+11,1.09704E+11,1.1342E+11
République kirghize,KGZ,PIB ($ US courants),NY.GDP.MKTP.CD,1369688498,1525116370,1605643105,1919008090,2211534585,2460246796,2834168893,3802570572,5139958956,4690061344,4794361821,6197765942,6605142864,7335033799,7468102369,6678177483,6813095396,7702938395,8271106196,8871019823,7780873259,8740681889,10930644915
Cambodge,KHM,PIB ($ US courants),NY.GDP.MKTP.CD,3654031716,3984000517,4284028483,4658246918,5337833248,6293046162,7274595707,8639235913,10351914178,10401851767,11242275289,12829541141,14054443213,15227991395,16702610842,18049954289,20016747858,22177200589,24571753582,27089390033,25872797892,26961061152,29956769529
Kiribati,KIR,PIB ($ US courants),NY.GDP.MKTP.CD,67253134.61,63099885.31,72197928.62,90231027.78,102370615.2,112136227.8,110237144.5,132674795.9,141045173.6,132421058.9,155305532.9,180672664.8,189629948.8,184543103.7,177868153.1,170292283.2,178507958.1,188540699.1,196501504.2,175181684.8,177553260.1,227610034.8,223352943.2
Saint-Kitts-et-Nevis,KNA,PIB ($ US courants),NY.GDP.MKTP.CD,421695769.8,458643829,481077373.7,469869869.9,506900000,547203703.7,644414814.8,689285185.2,777691333.3,774273111.1,778718518.5,836092592.6,825381481.5,874896296.3,953170370.4,957037037,1008100000,1058944444,1076922222,1107844444,884522222.2,860844444.4,961563259.3
"Corée, République de",KOR,PIB ($ US courants),NY.GDP.MKTP.CD,5.76178E+11,5.47658E+11,6.27246E+11,7.02717E+11,7.93175E+11,9.34901E+11,1.05322E+12,1.17261E+12,1.04734E+12,9.43942E+11,1.14407E+12,1.25322E+12,1.27843E+12,1.3708E+12,1.48432E+12,1.46577E+12,1.50011E+12,1.6239E+12,1.72485E+12,1.65142E+12,1.64431E+12,1.81096E+12,1.66525E+12
Koweït,KWT,PIB ($ US courants),NY.GDP.MKTP.CD,37718794714,34889597791,38135756834,47874659168,59439090601,80798630137,1.01557E+11,1.14634E+11,1.4738E+11,1.05969E+11,1.15417E+11,1.5408E+11,1.74048E+11,1.74168E+11,1.6265E+11,1.14586E+11,1.09406E+11,1.20688E+11,1.38202E+11,1.36192E+11,1.05949E+11,1.36797E+11,1.84558E+11
Amérique latine et Caraïbes (hors revenu élevé),LAC,PIB ($ US courants),NY.GDP.MKTP.CD,1.96811E+12,1.91338E+12,1.72001E+12,1.75919E+12,2.00786E+12,2.43163E+12,2.83732E+12,3.35309E+12,3.88046E+12,3.60228E+12,4.51009E+12,5.27219E+12,5.24406E+12,5.38236E+12,5.40716E+12,4.59524E+12,4.46552E+12,4.98092E+12,4.83661E+12,4.76908E+12,4.0206E+12,4.62416E+12,5.30057E+12
République démocratique populaire lao,LAO,PIB ($ US courants),NY.GDP.MKTP.CD,1731198022,1768619058,1758176653,2023324407,2366398120,2735558735,3455031448,4223152219,5446434032,5836138127,7131773633,8750107402,10192848926,11983252627,13279248479,14426381187,15912495369,17071162084,18141651381,18740559554,18981800705,18827148530,15724383783
Liban,LBN,PIB ($ US courants),NY.GDP.MKTP.CD,17260364842,17649751244,19152238806,20082918740,21159827992,21497336499,22022709852,24827355015,29118916106,35399582929,38443907042,39927125961,44016799516,46880103081,48095213746,49929337837,51147308774,53027680686,54901519156,51605959131,31712128254,23131941557,
Libéria,LBR,PIB ($ US courants),NY.GDP.MKTP.CD,874000000,906000000,927000000,748000000,897000000,949000000,1119000000,1373000000,1726000000,1768000000,1998000000,2398000000,2791614000,3177198100,3225652000,3227075700,3398419600,3390703400,3422754800,3319596500,3039982500,3509000000,4001047150
Libye,LBY,PIB ($ US courants),NY.GDP.MKTP.CD,38270983032,34112079629,20481889764,26265625000,33122307692,47334697612,60094248772,68032985520,86710739535,60808538330,75380800664,48169243832,92540964666,75351117628,57372352562,48717506273,49912085228,67157451660,76686048499,69254143968,46808208747,39798423941,45752336036
Sainte-Lucie,LCA,PIB ($ US courants),NY.GDP.MKTP.CD,932592592.6,892592592.6,900000000,987407407.4,1066666667,1135555556,1268319185,1336088815,1437731111,1401507889,1482370370,1568370370,1598222222,1660222222,1749296296,1807222222,1865444444,1996703704,2057074074,2094185185,1516000000,1691259259,2065027556
Amérique latine et Caraïbes,LCN,PIB ($ US courants),NY.GDP.MKTP.CD,2.29262E+12,2.24344E+12,2.0145E+12,2.05579E+12,2.36819E+12,2.86285E+12,3.35183E+12,3.94881E+12,4.5913E+12,4.31436E+12,5.34906E+12,6.08873E+12,6.15502E+12,6.30775E+12,6.43263E+12,5.37654E+12,5.24975E+12,5.83261E+12,5.70609E+12,5.62281E+12,4.77757E+12,5.51052E+12,6.24662E+12
Pays les moins avancés: classement de l’ONU,LDC,PIB ($ US courants),NY.GDP.MKTP.CD,2.18551E+11,2.13553E+11,2.32635E+11,2.60881E+11,3.01221E+11,3.55554E+11,4.12395E+11,4.94317E+11,6.03523E+11,6.07851E+11,6.90377E+11,8.01926E+11,8.41894E+11,9.17315E+11,9.85869E+11,9.54996E+11,9.90949E+11,1.10401E+12,1.08819E+12,1.1424E+12,1.16243E+12,1.26646E+12,1.41676E+12
Faible revenu,LIC,PIB ($ US courants),NY.GDP.MKTP.CD,1.86507E+11,1.86458E+11,2.00867E+11,2.19319E+11,2.57457E+11,3.08114E+11,3.56076E+11,4.27293E+11,5.12642E+11,5.26008E+11,5.91637E+11,4.30766E+11,4.08599E+11,4.16884E+11,4.48531E+11,4.49578E+11,4.4444E+11,4.91499E+11,4.15816E+11,4.42287E+11,4.36036E+11,4.67877E+11,5.21634E+11
Liechtenstein,LIE,PIB ($ US courants),NY.GDP.MKTP.CD,2483890594,2491800559,2688617885,3070803439,3454374270,3659320087,4000101033,4601430549,5081479840,4504376590,5082338965,5739705822,5456099685,6391711429,6657526636,6268513140,6237299538,6474310910,6692618411,6436467007,6405765970,7186428783,
Sri Lanka,LKA,PIB ($ US courants),NY.GDP.MKTP.CD,16330814180,15749753805,16536535647,18881765437,20662525941,24405791045,28279802451,32350238663,40713826321,42066223971,58636160849,67753284135,70447217164,77000578207,82528535573,85140955517,88012281910,94376237832,94493871351,89014978319,84440535699,88496535599,74403578363
"Revenu intermédiaire, tranche inférieure",LMC,PIB ($ US courants),NY.GDP.MKTP.CD,1.35844E+12,1.39736E+12,1.47112E+12,1.68E+12,1.96207E+12,2.28855E+12,2.69139E+12,3.31908E+12,3.74133E+12,3.78573E+12,4.53325E+12,5.18719E+12,5.46179E+12,5.57882E+12,5.86816E+12,5.71656E+12,5.99792E+12,6.44709E+12,6.60676E+12,6.87453E+12,6.61906E+12,7.59201E+12,8.10965E+12
Revenu faible et intermédiaire,LMY,PIB ($ US courants),NY.GDP.MKTP.CD,5.95781E+12,6.01268E+12,6.16461E+12,6.94504E+12,8.24182E+12,9.8101E+12,1.16395E+13,1.43705E+13,1.7193E+13,1.68168E+13,2.04654E+13,2.41519E+13,2.56981E+13,2.72101E+13,2.81401E+13,2.66818E+13,2.69161E+13,2.95905E+13,3.13644E+13,3.21104E+13,3.09835E+13,3.65373E+13,3.86877E+13
Lesotho,LSO,PIB ($ US courants),NY.GDP.MKTP.CD,887291645.3,825706961.2,775777263.1,1157825409,1511236656,1682343439,1800092519,1682025303,1766820422,1740835820,2234731974,2579421686,2477702253,2367113170,2441063169,2359754088,2114426469,2306741599,2556247156,2436029588,2117736528,2373416269,2553459763
de dividende tardif démographique,LTE,PIB ($ US courants),NY.GDP.MKTP.CD,3.41016E+12,3.52497E+12,3.73676E+12,4.25788E+12,5.11721E+12,6.17284E+12,7.44857E+12,9.38252E+12,1.16633E+13,1.12689E+13,1.35537E+13,1.65195E+13,1.76807E+13,1.90421E+13,1.97753E+13,1.85499E+13,1.85934E+13,2.06298E+13,2.26214E+13,2.30473E+13,2.25259E+13,2.68275E+13,2.80788E+13
Lituanie,LTU,PIB ($ US courants),NY.GDP.MKTP.CD,11524776867,12237388002,14259781159,18781721376,22627507452,26097677572,30183575104,39697891352,47797551588,37388122046,37128694028,43535051482,42927454291,46523420074,48533659592,41435533340,43047309306,47758736932,53751411409,54760617013,56914826861,66414994992,70334299008
Luxembourg,LUX,PIB ($ US courants),NY.GDP.MKTP.CD,21230182989,21387533703,23649833332,29667268248,35064843793,37672280120,42910146296,51587401416,58844277702,54467289898,56213985987,61696281326,59776383527,65203276467,68804811898,60071584216,62216885436,65712180343,71000359760,69825641851,73992591285,85506243834,82274812251
Lettonie,LVA,PIB ($ US courants),NY.GDP.MKTP.CD,7958852839,8362398702,9557031605,11771975157,14435700533,17003459863,21570076499,31054350978,35854274229,26410909091,23956163077,27474380566,28169902669,30204783462,31386896487,27263090547,28083597512,30483806018,34429023435,34343961073,34601740323,39725383601,41153912663
"Région administrative spéciale de Macao, Chine",MAC,PIB ($ US courants),NY.GDP.MKTP.CD,6774193548,6860272608,7371692469,8246479395,10643253443,12160056755,14874098382,18439981804,21027018551,21587786005,28241799668,36845887225,43189724080,51536592939,54902831794,45048188248,45070807280,50440935654,55284309690,55204961000,25459685020,30123795337,21979475561
Saint-Martin (fr),MAF,PIB ($ US courants),NY.GDP.MKTP.CD,,,,,,,,,,,,775875858,,,772921756.3,,,,,,,,
Maroc,MAR,PIB ($ US courants),NY.GDP.MKTP.CD,43017455401,43831480206,47077192184,58029361339,66114147932,68852655480,75883820424,86947909745,1.01823E+11,1.01155E+11,1.00865E+11,1.10081E+11,1.06937E+11,1.15739E+11,1.19131E+11,1.10414E+11,1.11573E+11,1.18541E+11,1.27341E+11,1.2892E+11,1.21348E+11,1.42867E+11,1.34182E+11
Monaco,MCO,PIB ($ US courants),NY.GDP.MKTP.CD,2654476597,2673738413,2919691961,3597052153,4117728151,4204651894,4586828062,5875376402,6502945305,5473265702,5367561640,6088690667,5742748406,6555590642,7069351224,6261646950,6472837333,6431274938,7194256778,7383941919,6739642360,8596156574,
Moldova,MDA,PIB ($ US courants),NY.GDP.MKTP.CD,1288429392,1480673594,1661818168,1980907435,2598249556,2988342907,3408255364,4401173162,6054824433,5439434059,6974982391,8414351672,8709138767,9496717701,9399833207,7798692878,7982450758,9519053158,11253727815,11735774634,11531967881,13692230147,14420947884
Madagascar,MDG,PIB ($ US courants),NY.GDP.MKTP.CD,4629247205,5438332601,5351701665,6372498891,5064732625,5859269752,6395712492,8524620891,10725137722,9616879408,9982711338,11551819618,11578975064,12423555457,12522957401,11323020700,11848613860,13176313594,13760033283,14104664678,13051441203,14554754115,14954967604
Maldives,MDV,PIB ($ US courants),NY.GDP.MKTP.CD,624337145.3,870031653.1,897031250,1052121055,1226829563,1163362438,1575200391,1868383461,2271646188,2345294875,2588176055,2774350163,2886163938,3295009231,3697353155,4109416450,4379134273,4754185599,5300949823,5609385434,3746329358,5405557162,6189865408
